experiment_id,customer_id,variant,experiment_date,converted,revenue
EXP001_checkout_redesign,C102526,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C102804,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C110792,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C110231,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C111806,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C109914,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C105531,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C109234,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C100674,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C100464,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C113798,treatment,2025-06-27,1,3969.02
EXP001_checkout_redesign,C114286,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C110509,treatment,2025-06-21,0,0.0
EXP001_checkout_redesign,C109449,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C104336,treatment,2025-06-03,1,3444.74
EXP001_checkout_redesign,C110668,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C103453,control,2025-06-25,1,5456.36
EXP001_checkout_redesign,C109373,treatment,2025-06-21,0,0.0
EXP001_checkout_redesign,C112609,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C112952,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C110469,treatment,2025-06-07,0,0.0
EXP001_checkout_redesign,C100496,control,2025-06-04,0,0.0
EXP001_checkout_redesign,C108159,treatment,2025-06-03,1,2295.9
EXP001_checkout_redesign,C110275,treatment,2025-06-19,1,2343.02
EXP001_checkout_redesign,C114461,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C104745,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C110517,treatment,2025-06-05,1,2864.48
EXP001_checkout_redesign,C113446,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C107912,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C114994,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C111222,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C114306,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C104873,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C113145,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C101195,control,2025-06-28,1,4367.28
EXP001_checkout_redesign,C111282,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C100981,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C102589,treatment,2025-06-28,0,0.0
EXP001_checkout_redesign,C107202,control,2025-06-22,1,2947.29
EXP001_checkout_redesign,C106809,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C113887,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C107609,control,2025-06-22,1,5514.53
EXP001_checkout_redesign,C103342,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C114803,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C114296,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C102353,control,2025-06-21,0,0.0
EXP001_checkout_redesign,C105121,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C114049,control,2025-06-23,1,4263.55
EXP001_checkout_redesign,C105231,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C112029,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C105658,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C113144,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C102142,control,2025-06-04,0,0.0
EXP001_checkout_redesign,C113286,control,2025-06-26,1,3019.11
EXP001_checkout_redesign,C108437,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C112438,control,2025-06-22,1,5046.84
EXP001_checkout_redesign,C101739,control,2025-06-18,1,4714.28
EXP001_checkout_redesign,C105228,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C103960,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C107642,control,2025-06-22,1,4935.68
EXP001_checkout_redesign,C102007,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C104382,treatment,2025-06-06,1,4325.9
EXP001_checkout_redesign,C107366,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C114720,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C102308,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C101586,treatment,2025-06-28,0,0.0
EXP001_checkout_redesign,C100829,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C104754,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C106293,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C110082,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C106850,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C104067,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C102616,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C105364,treatment,2025-06-24,1,2351.83
EXP001_checkout_redesign,C109464,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C111814,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C105123,treatment,2025-06-09,1,3319.63
EXP001_checkout_redesign,C103110,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C102610,control,2025-06-06,1,3930.85
EXP001_checkout_redesign,C108163,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C108433,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C107648,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C108171,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C105055,treatment,2025-06-23,1,2459.93
EXP001_checkout_redesign,C108148,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C100379,treatment,2025-06-25,1,1778.2
EXP001_checkout_redesign,C101475,treatment,2025-06-05,1,5801.76
EXP001_checkout_redesign,C106442,control,2025-06-17,1,5462.47
EXP001_checkout_redesign,C108281,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C114548,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C103944,treatment,2025-06-30,1,2639.95
EXP001_checkout_redesign,C113050,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C109557,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C105781,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C100797,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C114963,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C104609,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C108108,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C109789,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C110719,treatment,2025-06-23,0,0.0
EXP001_checkout_redesign,C111018,treatment,2025-06-07,0,0.0
EXP001_checkout_redesign,C107710,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C114184,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C108793,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C100133,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C101761,control,2025-06-19,1,4437.74
EXP001_checkout_redesign,C107060,treatment,2025-06-14,0,0.0
EXP001_checkout_redesign,C102194,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C114927,treatment,2025-06-14,0,0.0
EXP001_checkout_redesign,C111919,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C113354,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C106606,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C105995,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C100741,treatment,2025-06-20,0,0.0
EXP001_checkout_redesign,C106563,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C100838,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C109343,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C109204,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C103189,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C105939,treatment,2025-06-26,1,1460.47
EXP001_checkout_redesign,C114503,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C113748,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C113356,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C106329,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C108261,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C107378,treatment,2025-06-07,0,0.0
EXP001_checkout_redesign,C109008,treatment,2025-06-24,1,2001.87
EXP001_checkout_redesign,C104582,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C113533,treatment,2025-06-08,1,4822.22
EXP001_checkout_redesign,C111147,control,2025-06-01,1,5009.62
EXP001_checkout_redesign,C110011,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C101946,control,2025-06-21,0,0.0
EXP001_checkout_redesign,C102108,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C114946,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C106453,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C106114,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C105555,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C109139,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C105990,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C102363,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C103261,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C112514,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C108341,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C106576,control,2025-06-12,1,3979.9
EXP001_checkout_redesign,C108193,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C113714,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C113316,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C100637,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C102245,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C111691,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C112934,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C107761,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C108508,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C107487,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C102440,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C114864,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C108446,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C113317,control,2025-06-11,0,0.0
EXP001_checkout_redesign,C105373,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C110044,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C105218,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C114430,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C106438,treatment,2025-06-24,1,2300.78
EXP001_checkout_redesign,C110100,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C112113,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C104902,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C109727,treatment,2025-06-11,1,1468.6
EXP001_checkout_redesign,C113961,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C108311,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C108351,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C108721,treatment,2025-06-23,0,0.0
EXP001_checkout_redesign,C108025,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C111611,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C109222,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C104911,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C107780,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C100272,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C106035,treatment,2025-06-14,0,0.0
EXP001_checkout_redesign,C105427,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C111039,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C101795,control,2025-06-04,0,0.0
EXP001_checkout_redesign,C106824,treatment,2025-06-14,0,0.0
EXP001_checkout_redesign,C109563,control,2025-06-18,0,0.0
EXP001_checkout_redesign,C105040,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C111883,treatment,2025-06-26,1,1157.58
EXP001_checkout_redesign,C111272,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C110309,control,2025-06-21,0,0.0
EXP001_checkout_redesign,C112679,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C109779,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C107775,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C104350,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C110741,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C109477,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C109463,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C114394,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C111819,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C113848,control,2025-06-28,1,4323.53
EXP001_checkout_redesign,C114842,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C107871,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C102793,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C108589,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C110305,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C112737,treatment,2025-06-02,1,4840.15
EXP001_checkout_redesign,C113476,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C113559,treatment,2025-06-23,0,0.0
EXP001_checkout_redesign,C102421,control,2025-06-20,1,3977.43
EXP001_checkout_redesign,C111153,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C103968,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C100517,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C109380,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C111477,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C101800,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C103125,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C100310,control,2025-06-29,1,4360.92
EXP001_checkout_redesign,C107225,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C114360,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C106861,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C102481,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C106765,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C111313,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C103340,control,2025-06-28,0,0.0
EXP001_checkout_redesign,C106723,treatment,2025-06-25,1,2581.23
EXP001_checkout_redesign,C113376,control,2025-06-17,1,5624.99
EXP001_checkout_redesign,C110018,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C107726,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C112055,treatment,2025-06-07,0,0.0
EXP001_checkout_redesign,C113243,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C114162,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C111563,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C102262,control,2025-06-21,0,0.0
EXP001_checkout_redesign,C108498,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C103397,control,2025-06-28,0,0.0
EXP001_checkout_redesign,C114467,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C113957,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C110849,control,2025-06-09,1,3461.36
EXP001_checkout_redesign,C107837,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C108609,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C106173,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C105140,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C102837,treatment,2025-06-07,0,0.0
EXP001_checkout_redesign,C107531,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C108734,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C105608,treatment,2025-06-26,1,3216.68
EXP001_checkout_redesign,C108950,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C114676,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C111073,control,2025-06-17,1,1532.28
EXP001_checkout_redesign,C113406,treatment,2025-06-14,0,0.0
EXP001_checkout_redesign,C112120,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C110539,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C111359,treatment,2025-06-16,1,3601.21
EXP001_checkout_redesign,C104331,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C113328,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C107932,control,2025-06-16,1,2533.93
EXP001_checkout_redesign,C114923,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C104038,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C104571,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C113827,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C104890,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C103684,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C104876,control,2025-06-18,0,0.0
EXP001_checkout_redesign,C104735,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C111549,control,2025-06-21,0,0.0
EXP001_checkout_redesign,C103396,control,2025-06-07,1,1079.22
EXP001_checkout_redesign,C111308,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C111550,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C108011,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C112372,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C107861,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C105714,treatment,2025-06-11,1,1177.17
EXP001_checkout_redesign,C109183,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C111823,treatment,2025-06-14,0,0.0
EXP001_checkout_redesign,C104480,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C104715,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C112635,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C109395,treatment,2025-06-23,0,0.0
EXP001_checkout_redesign,C111085,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C108899,treatment,2025-06-19,1,5375.18
EXP001_checkout_redesign,C106220,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C113351,treatment,2025-06-21,0,0.0
EXP001_checkout_redesign,C113584,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C112916,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C104758,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C100689,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C113106,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C111700,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C101294,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C105674,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C107247,treatment,2025-06-23,0,0.0
EXP001_checkout_redesign,C110747,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C104201,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C107849,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C114170,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C103310,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C113586,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C104442,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C109208,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C111406,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C104450,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C102249,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C101789,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C110087,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C109614,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C113640,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C103972,control,2025-06-20,1,3607.83
EXP001_checkout_redesign,C100831,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C110974,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C108700,treatment,2025-06-21,0,0.0
EXP001_checkout_redesign,C113820,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C110452,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C114913,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C100860,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C101641,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C106771,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C105411,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C111753,treatment,2025-06-20,1,2320.49
EXP001_checkout_redesign,C107739,control,2025-06-23,1,3154.24
EXP001_checkout_redesign,C113879,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C111160,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C102252,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C100084,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C114641,treatment,2025-06-14,0,0.0
EXP001_checkout_redesign,C102587,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C106666,control,2025-06-27,0,0.0
