order_id,customer_id,order_date,order_status,payment_method,discount,shipping_cost
O509028,C109587,2024-09-17 17:01:15,Returned,Credit Card,0.0,0.0
O509029,C112564,2023-11-13 15:54:58,Cancelled,COD,0.0,49.0
O509030,C102864,2023-11-29 13:37:14,Returned,Net Banking,0.15,0.0
O509031,C104902,2025-10-30 16:42:26,Completed,Debit Card,0.0,99.0
O509032,C106804,2024-06-08 03:16:43,Returned,Net Banking,0.1,49.0
O509033,C112722,2025-12-31 11:14:15,Cancelled,Credit Card,0.0,99.0
O509034,C111004,2025-12-22 20:08:42,Completed,Net Banking,0.2,0.0
O509035,C104819,2024-09-24 09:09:51,Returned,cod,0.15,149.0
O509036,C103708,2025-10-28 10:10:09,Cancelled,Debit Card,0.2,49.0
O509037,C110448,2025-12-15 20:08:05,Pending,UPI,0.05,149.0
O509038,C107274,2025-09-07 00:24:52,Completed,UPI,0.0,149.0
O509039,C108935,2024-01-29 09:47:38,Returned,UPI,0.15,99.0
O509040,C109771,2024-12-28 16:35:20,Pending,Credit Card,0.0,149.0
O509041,C108448,2024-09-24 11:36:34,Completed,UPI,0.0,0.0
O509042,C109235,2025-11-28 12:37:44,Completed,UPI,0.2,49.0
O509043,C113348,2025-11-22 09:07:23,Pending,Wallet,0.0,149.0
O509044,C113051,2025-10-15 16:37:26,Completed,UPI,0.15,99.0
O509045,C102275,2025-07-24 18:56:04,Completed,UPI,0.0,149.0
O509046,C108848,2025-12-26 12:55:49,Pending,cod,,99.0
O509047,C106647,2025-11-10 23:39:36,Returned,UPI,0.1,0.0
O509048,C104355,2025-08-16 13:23:53,Completed,Debit Card,0.05,149.0
O509049,C109516,2025-12-03 21:57:59,Cancelled,Debit Card,0.15,149.0
O509050,C107741,2023-07-01 17:45:00,Completed,UPI,0.0,0.0
O509051,C111669,2024-10-13 01:37:41,Completed,UPI,0.0,99.0
O509052,C101415,2025-03-02 13:39:10,Pending,UPI,0.0,0.0
O509053,C104606,2025-12-15 13:36:40,Completed,UPI,,99.0
O509054,C100386,2025-01-20 16:58:40,Completed,Wallet,0.05,99.0
O509055,C111228,2025-11-15 17:41:35,Completed,UPI,0.0,99.0
O509056,C113749,2023-04-21 23:23:02,Completed,Debit Card,0.15,0.0
O509057,C108857,2025-01-31 20:48:26,Cancelled,Wallet,0.15,149.0
O509058,C109300,2024-07-06 23:56:00,Completed,Credit Card,0.05,49.0
O509059,C100710,2024-12-09 14:03:02,Completed,Net Banking,0.05,49.0
O509060,C107654,2024-04-20 22:08:57,Completed,Credit Card,0.0,149.0
O509061,C107952,2025-12-03 04:58:05,Completed,Debit Card,0.05,49.0
O509062,C100583,2025-11-02 22:18:49,Completed,Debit Card,0.1,149.0
O509063,C111769,2023-10-29 02:57:20,Completed,Debit Card,0.05,149.0
O509064,C104238,2025-12-31 13:38:24,Returned,Debit Card,0.1,99.0
O509065,C110868,2025-12-30 05:43:07,Completed,Net Banking,0.15,99.0
O509066,C106099,2025-12-07 17:31:05,Completed,Credit Card,0.1,149.0
O509067,C106705,2025-12-16 21:40:17,Completed,Wallet,0.0,149.0
O509068,C103234,2025-06-04 06:18:19,Completed,Wallet,0.1,0.0
O509069,C100887,2025-11-10 21:50:25,Completed,UPI,0.0,0.0
O509070,C114793,2025-11-07 08:19:06,Returned,Net Banking,0.2,0.0
O509071,C103717,2025-07-29 14:28:15,Returned,Wallet,0.0,49.0
O509072,C109583,2025-01-28 11:09:43,Completed,COD,0.2,0.0
O509073,C105695,2025-11-08 23:48:43,Completed,Credit Card,0.1,49.0
O509074,C109651,2025-08-29 01:49:54,Completed,Wallet,0.0,49.0
O509075,C108961,2025-10-26 07:31:06,Completed,Debit Card,0.15,0.0
O509076,C110640,2024-10-25 15:49:33,Completed,UPI,0.0,0.0
O509077,C100284,2024-04-12 18:17:12,Completed,Credit Card,0.0,0.0
O509078,C112598,2024-09-26 23:08:41,Returned,Debit Card,0.2,99.0
O509079,C107257,2025-09-25 08:36:28,Completed,Debit Card,0.0,0.0
O509080,C107844,2025-10-10 03:27:36,Completed,Credit Card,0.0,49.0
O509081,C106235,2024-10-01 19:19:28,Completed,COD,0.0,49.0
O509082,C114923,2024-10-13 07:26:36,Completed,Net Banking,0.05,0.0
O509083,C112087,2025-02-04 23:39:17,Completed,Net Banking,0.0,99.0
O509084,C104736,2024-08-21 20:09:34,Completed,Wallet,0.15,99.0
O509085,C111783,2025-11-30 03:24:07,Cancelled,Net Banking,0.0,0.0
O509086,C106621,2025-11-30 11:42:44,Returned,Wallet,0.05,149.0
O509087,C113079,2025-08-26 00:13:06,Returned,COD,0.0,149.0
O509088,C100466,2025-01-27 16:37:32,Pending,Wallet,0.1,0.0
O509089,C105372,2025-01-23 03:59:59,Completed,Wallet,0.1,149.0
O509090,C106518,2025-08-12 01:29:49,Cancelled,COD,0.0,0.0
O509091,C111188,2024-07-20 06:05:53,Completed,Net Banking,0.05,0.0
O509092,C102775,2023-10-23 02:52:41,Completed,Debit Card,0.2,99.0
O509093,C104370,2025-10-25 04:41:09,Returned,UPI,0.0,149.0
O509094,C110872,2024-02-25 15:32:23,Cancelled,Wallet,0.1,149.0
O509095,C101158,2024-09-18 03:18:31,Returned,Net Banking,0.2,0.0
O509096,C103055,2023-12-18 18:17:03,Completed,Credit Card,0.0,149.0
O509097,C111331,2025-01-07 17:41:01,Completed,Net Banking,0.0,99.0
O509098,C113163,2025-12-25 13:26:29,Cancelled,Debit Card,0.0,99.0
O509099,C110958,2025-02-26 20:59:53,Pending,Wallet,0.0,99.0
O509100,C107956,2025-12-06 03:27:26,Completed,Wallet,0.0,0.0
O509101,C101513,2025-11-16 16:49:06,Completed,Debit Card,0.0,0.0
O509102,C112465,2025-12-27 01:55:43,Returned,COD,0.05,0.0
O509103,C101882,2025-12-14 17:02:14,Returned,Wallet,0.05,49.0
O509104,C105852,2025-06-13 09:20:01,Pending,Debit Card,0.0,99.0
O509105,C100773,2025-11-19 01:26:32,Pending,Debit Card,0.1,49.0
O509106,C110687,2024-07-25 15:41:50,Completed,Net Banking,0.05,49.0
O509107,C107651,2025-01-16 20:30:45,Returned,COD,0.0,149.0
O509108,C113680,2025-11-25 19:03:25,Completed,Wallet,0.05,0.0
O509109,C102133,2025-11-01 04:20:39,Cancelled,Wallet,0.2,49.0
O509110,C112345,2025-08-22 18:32:58,Pending,UPI,0.0,49.0
O509111,C107740,2025-06-13 21:26:50,Completed,  Wallet  ,0.0,149.0
O509112,C105552,2025-10-08 06:13:47,Returned,Credit Card,0.1,0.0
O509113,C109699,2025-06-11 22:21:58,Returned,Net Banking,0.0,149.0
O509114,C111899,2025-10-05 16:18:30,Cancelled,Wallet,0.15,49.0
O509115,C106661,2025-01-23 12:05:37,Returned,COD,0.0,149.0
O509116,C103564,2023-08-13 11:43:49,Cancelled,COD,0.05,149.0
O509117,C113790,2025-06-24 06:46:33,Completed,Credit Card,0.05,0.0
O509118,C104758,2025-06-08 09:36:46,Completed,Net Banking,0.0,0.0
O509119,C114482,2025-03-10 15:37:18,Completed,COD,0.0,49.0
O509120,C111548,2025-04-27 08:29:43,Returned,UPI,0.15,99.0
O509121,C110327,2025-10-23 11:25:36,Returned,COD,0.2,0.0
O509122,C100190,2025-08-19 14:30:37,Completed,UPI,0.2,49.0
O509123,C106794,2024-03-28 05:27:27,Completed,UPI,0.0,0.0
O509124,C107634,2024-02-12 05:37:25,Completed,Credit Card,0.0,0.0
O509125,C105725,2025-06-25 07:10:43,Completed,Wallet,0.15,0.0
O509126,C102300,2025-12-03 13:45:36,Completed,Credit Card,0.05,0.0
O509127,C105575,2025-12-21 15:47:00,Completed,COD,0.15,99.0
O509128,C101126,2025-12-11 04:14:00,Completed,Credit Card,0.05,0.0
O509129,C104446,2025-04-11 10:29:55,Completed,Debit Card,0.0,0.0
O509130,C101268,2025-10-18 20:12:39,Completed,Wallet,0.15,0.0
O509131,C111315,2024-02-05 10:02:00,Completed,UPI,0.0,0.0
O509132,C110108,2025-01-11 04:20:35,Cancelled,Debit Card,0.2,0.0
O509133,C114157,2025-03-23 19:24:49,Completed,Debit Card,0.0,0.0
O509134,C105778,2025-02-15 21:48:59,Completed,Credit Card,0.0,49.0
O509135,C111833,2025-12-23 20:29:46,Completed,COD,0.0,49.0
O509136,C108859,2025-05-11 23:40:19,Completed,Credit Card,0.15,149.0
O509137,C109740,2025-08-28 17:30:06,Completed,Wallet,0.2,0.0
O509138,C108275,2025-11-20 01:10:33,Returned,Credit Card,0.15,149.0
O509139,C111726,2025-12-28 06:44:14,Returned,UPI,0.0,149.0
O509140,C100635,2025-10-08 22:07:33,Completed,COD,0.0,99.0
O509141,C101213,2024-06-05 04:55:14,Completed,Debit Card,0.15,0.0
O509142,C101457,2024-09-02 18:40:07,Completed,COD,0.1,99.0
O509143,C104415,2025-12-20 20:35:01,Pending,Credit Card,0.0,49.0
O509144,C108908,2024-12-02 15:00:01,Cancelled,Net Banking,0.0,149.0
O509145,C109731,2024-03-31 02:24:57,Completed,Debit Card,0.2,149.0
O509146,C110723,2025-06-14 07:58:55,Cancelled,Debit Card,0.2,149.0
O509147,C104273,2025-10-14 19:25:00,Returned,Wallet,0.0,0.0
O509148,C109796,2024-12-27 03:01:39,Completed,Credit Card,0.0,0.0
O509149,C101777,2025-04-29 08:16:51,Completed,Debit Card,0.1,0.0
O509150,C100157,2025-12-28 14:14:38,Returned,UPI,0.05,0.0
O509151,C110429,2023-11-24 21:58:54,Returned,Debit Card,0.0,0.0
O509152,C110764,2025-08-12 16:37:56,Completed,UPI,0.0,0.0
O509153,C109387,2025-12-22 21:57:07,Completed,Wallet,0.0,99.0
O509154,C103931,2025-07-08 21:26:38,Pending,Credit Card,0.0,99.0
O509155,C113972,2023-10-13 19:41:22,Completed,Net Banking,0.05,149.0
O509156,C113167,2025-10-13 13:35:26,Completed,Debit Card,0.0,0.0
O509157,C107800,2024-12-08 18:32:22,Pending,UPI,0.1,49.0
O509158,C114920,2025-06-25 21:23:18,Completed,Wallet,0.0,49.0
O509159,C104557,2025-06-18 22:15:17,Completed,Wallet,0.0,49.0
O509160,C107451,2025-11-24 04:45:50,Completed,UPI,0.1,0.0
O509161,C113977,2025-01-17 19:00:11,Completed,Wallet,0.0,149.0
O509162,C107009,2025-09-13 11:39:54,Pending,Wallet,0.15,49.0
O509163,C107156,2024-04-23 15:40:13,Returned,UPI,0.0,0.0
O509164,C101198,2024-07-12 03:36:04,Completed,Credit Card,0.2,99.0
O509165,C103220,2024-07-26 12:30:40,Completed,Debit Card,0.0,49.0
O509166,C102428,2025-08-09 04:04:59,Completed,Net Banking,0.0,99.0
O509167,C108548,2024-08-18 00:07:36,Completed,Credit Card,0.0,149.0
O509168,C104843,2025-11-23 08:17:38,Completed,COD,0.05,49.0
O509169,C101163,2025-05-11 17:12:17,Completed,cod,0.15,49.0
O509170,C107734,2025-07-01 02:24:14,Completed,Credit Card,0.2,
O509171,C110079,2025-03-29 15:19:06,Completed,WALLET,0.05,0.0
O509172,C111068,2024-02-22 09:35:46,Completed,Net Banking,0.1,49.0
O509173,C112613,2025-10-31 14:39:08,Completed,Debit Card,0.0,0.0
O509174,C107308,2025-01-24 11:55:19,Completed,Debit Card,0.1,149.0
O509175,C105918,2023-08-04 04:32:26,Pending,Credit Card,0.0,0.0
O509176,C110261,2025-10-25 06:45:07,Returned,Wallet,0.0,0.0
O509177,C100202,2025-01-11 09:32:07,Completed,Credit Card,0.1,99.0
O509178,C109560,2025-11-13 12:06:47,Completed,Debit Card,0.1,49.0
O509179,C106140,2025-12-10 02:40:35,Completed,UPI,0.05,49.0
O509180,C106877,2025-07-23 04:15:25,Completed,Wallet,0.1,49.0
O509181,C104523,2025-09-08 04:35:18,Cancelled,Net Banking,0.0,99.0
O509182,C101936,2024-11-01 11:06:28,Cancelled,Net Banking,0.0,99.0
O509183,C106080,2025-11-26 07:47:48,Returned,Wallet,0.0,0.0
O509184,C104688,2024-12-20 10:40:28,Pending,Wallet,0.0,0.0
O509185,C114468,2023-08-08 20:10:19,Pending,Credit Card,0.05,0.0
O509186,C114213,2025-07-19 08:40:57,Completed,Credit Card,0.15,49.0
O509187,C109702,2025-08-28 03:31:04,Completed,COD,0.0,99.0
O509188,C113620,2024-06-19 03:24:05,Completed,COD,0.0,0.0
O509189,C111297,2025-12-07 10:19:32,Completed,Debit Card,0.15,0.0
O509190,C105237,2025-11-20 06:17:40,Returned,Credit Card,,49.0
O509191,C109087,2025-09-30 16:47:36,Pending,COD,0.15,0.0
O509192,C103377,2025-10-26 12:20:00,Completed,Credit Card,0.0,99.0
O509193,C110317,2024-07-09 16:33:13,Returned,Debit Card,0.1,0.0
O509194,C100685,2024-07-23 10:45:14,Completed,Wallet,0.0,0.0
O509195,C112527,2025-12-03 21:59:15,Completed,COD,0.05,0.0
O509196,C108799,2024-06-22 09:50:03,Cancelled,UPI,0.2,0.0
O509197,C100888,2023-10-29 03:13:19,Completed,Debit Card,0.2,49.0
O509198,C113100,2024-09-15 10:51:17,Cancelled,Debit Card,0.0,0.0
O509199,C113193,2023-09-20 07:32:52,Pending,UPI,0.0,99.0
O509200,C112829,2025-12-31 00:00:00,Returned,COD,0.0,0.0
O509201,C111657,2025-06-24 06:39:02,Cancelled,UPI,0.0,49.0
O509202,C110186,2024-10-10 12:40:40,Pending,Net Banking,0.2,99.0
O509203,C106013,2025-01-17 09:36:33,Completed,UPI,0.0,0.0
O509204,C102101,2025-11-23 01:18:08,Completed,Net Banking,0.05,99.0
O509205,C104416,2025-11-21 02:30:36,Completed,UPI,0.05,49.0
O509206,C105261,2025-10-25 12:02:29,Returned,Credit Card,0.05,149.0
O509207,C105416,2025-01-14 08:50:34,Returned,Wallet,0.2,99.0
O509208,C108552,2025-12-07 20:21:46,Pending,  UPI  ,0.15,0.0
O509209,C103172,2025-12-22 15:29:53,Completed,COD,0.0,0.0
O509210,C102891,2025-10-04 13:02:13,Completed,COD,0.0,0.0
O509211,C110780,2025-06-03 09:38:42,Completed,Credit Card,0.0,0.0
O509212,C100119,2024-12-04 16:09:41,Completed,Wallet,0.1,0.0
O509213,C102285,2025-10-11 09:23:39,Completed,Net Banking,0.0,0.0
O509214,C106591,2025-05-18 15:53:33,Completed,Credit Card,0.0,149.0
O509215,C102275,2024-08-31 18:51:30,Completed,UPI,0.1,0.0
O509216,C114468,2023-09-08 19:51:42,Pending,Debit Card,0.2,49.0
O509217,C110092,2025-09-05 13:19:36,Completed,Wallet,0.1,149.0
O509218,C106564,2025-04-04 16:54:54,Pending,Net Banking,0.0,0.0
O509219,C101696,2025-06-24 10:30:53,Returned,Wallet,0.0,49.0
O509220,C105853,2024-04-21 20:12:33,Pending,COD,0.0,49.0
O509221,C109800,2025-05-16 05:06:27,Completed,Debit Card,0.15,99.0
O509222,C114604,2025-02-20 22:44:47,Completed,Credit Card,0.15,
O509223,C107177,2024-04-03 14:47:36,Completed,COD,0.1,0.0
O509224,C110398,2025-07-01 08:51:10,Returned,Wallet,0.0,149.0
O509225,C102984,2025-01-25 19:20:50,Cancelled,Debit Card,0.05,149.0
O509226,C109412,2025-07-24 01:23:39,Completed,COD,0.05,0.0
O509227,C103640,2024-11-14 01:15:43,Returned,Wallet,0.05,0.0
O509228,C103019,2025-04-27 13:30:52,Pending,Net Banking,0.15,0.0
O509229,C107725,2025-05-18 19:26:08,Completed,COD,0.15,99.0
O509230,C103224,2025-05-15 20:54:56,Completed,Credit Card,0.0,0.0
O509231,C110842,2025-12-24 07:32:18,Pending,UPI,0.1,49.0
O509232,C114123,2025-10-02 20:41:10,Completed,Debit Card,0.1,99.0
O509233,C105951,2025-01-11 15:22:24,Completed,UPI,0.05,
O509234,C104892,2025-12-15 01:19:08,Completed,COD,0.05,99.0
O509235,C102678,2025-07-07 21:42:24,Cancelled,COD,0.05,49.0
O509236,C105914,2025-04-14 15:06:15,Cancelled,Credit Card,0.1,99.0
O509237,C108467,2025-06-29 13:52:19,Completed,Debit Card,0.05,49.0
O509238,C105668,2024-10-08 11:35:21,Returned,COD,0.05,149.0
O509239,C109402,2025-02-28 05:29:26,Completed,Wallet,0.0,0.0
O509240,C109977,2025-11-11 15:39:01,Completed,UPI,,149.0
O509241,C101497,2024-04-04 06:40:45,Pending,COD,0.1,49.0
O509242,C110477,2024-08-15 17:54:48,Completed,Credit Card,0.05,0.0
O509243,C113567,2025-01-11 20:45:23,Completed,COD,0.1,49.0
O509244,C100394,2025-10-23 02:54:33,Returned,Net Banking,0.1,0.0
O509245,C108328,2023-11-25 14:14:39,Completed,Wallet,0.1,0.0
O509246,C109087,2025-08-16 11:55:04,Completed,Credit Card,0.05,0.0
O509247,C110690,2025-12-27 07:12:47,Completed,UPI,0.0,0.0
O509248,C105858,2025-04-08 19:16:19,Completed,WALLET,0.0,149.0
O509249,C112334,2025-12-15 06:51:46,Pending,COD,0.0,149.0
O509250,C108125,2025-12-16 17:54:13,Pending,Wallet,0.0,0.0
O509251,C106203,2025-04-23 22:34:26,Returned,Wallet,0.0,0.0
O509252,C110811,2024-08-16 18:34:54,Completed,Credit Card,0.0,149.0
O509253,C113969,2025-06-21 20:44:53,Returned,COD,0.2,0.0
O509254,C112243,2025-07-05 09:21:36,Pending,COD,0.05,149.0
O509255,C114019,2025-10-18 02:14:30,Cancelled,Net Banking,0.2,99.0
O509256,C104041,2025-12-06 07:27:43,Completed,Credit Card,0.0,99.0
O509257,C101793,2025-03-10 18:02:23,Completed,Net Banking,0.15,0.0
O509258,C108056,2024-11-07 21:29:11,Cancelled,Credit Card,0.15,0.0
O509259,C100673,2025-05-05 01:22:56,Cancelled,Debit Card,0.0,99.0
O509260,C110148,2024-08-21 16:43:35,Pending,Wallet,0.0,99.0
O509261,C103656,2025-11-28 08:03:19,Returned,Net Banking,0.2,49.0
O509262,C106894,2025-07-08 18:29:37,Completed,COD,0.05,49.0
O509263,C109868,2025-09-24 14:46:43,Completed,Debit Card,0.2,99.0
O509264,C107322,2023-06-10 08:15:51,Completed,Wallet,0.0,0.0
O509265,C103603,2025-12-22 23:06:37,Completed,UPI,0.1,99.0
O509266,C113236,2025-10-31 15:12:58,Completed,Wallet,0.1,0.0
O509267,C111499,2024-07-12 08:55:36,Completed,Wallet,0.0,49.0
O509268,C109046,2025-07-01 09:37:26,Pending,UPI,0.05,0.0
O509269,C110486,2025-12-12 02:37:59,Completed,Net Banking,0.15,0.0
O509270,C106296,2025-12-07 11:49:23,Pending,UPI,0.15,49.0
O509271,C105716,2024-05-23 13:07:37,Pending,Wallet,0.15,
O509272,C102453,2024-04-26 17:10:21,Completed,Wallet,0.0,0.0
O509273,C112110,2024-09-29 14:10:11,Cancelled,Wallet,0.05,0.0
O509274,C105794,2023-12-24 13:39:26,Completed,Debit Card,0.1,149.0
O509275,C110397,2024-04-05 05:06:10,Cancelled,Debit Card,0.05,0.0
O509276,C104578,2025-09-25 17:54:32,Cancelled,Credit Card,0.05,99.0
O509277,C111996,2025-06-16 23:29:29,Completed,COD,0.0,0.0
O509278,C101600,2025-10-14 00:13:30,Pending,COD,0.15,149.0
O509279,C109433,2025-12-02 07:22:02,Cancelled,Net Banking,0.0,0.0
O509280,C112176,2025-10-25 01:12:28,Completed,UPI,0.05,0.0
O509281,C109943,2025-10-23 08:26:49,Completed,COD,0.1,0.0
O509282,C110452,2025-11-22 20:39:17,Pending,Net Banking,0.05,0.0
O509283,C107946,2025-12-20 05:11:52,Pending,UPI,0.0,0.0
O509284,C108455,2024-12-12 08:41:28,Returned,Wallet,0.1,149.0
O509285,C100993,2023-04-16 16:06:31,Cancelled,Debit Card,0.0,149.0
O509286,C103814,2025-01-13 05:47:18,Pending,Credit Card,0.1,0.0
O509287,C110851,2025-09-19 05:41:04,Pending,UPI,0.0,49.0
O509288,C114244,2025-01-31 17:40:29,Cancelled,Credit Card,0.0,0.0
O509289,C108161,2025-11-11 00:16:06,Completed,UPI,0.1,0.0
O509290,C110900,2025-08-20 16:27:12,Completed,COD,0.0,149.0
O509291,C110253,2025-08-01 05:07:18,Completed,Credit Card,0.05,0.0
O509292,C100932,2024-05-26 13:48:05,Completed,UPI,0.05,0.0
O509293,C111974,2025-12-13 05:22:00,Completed,COD,0.0,0.0
O509294,C109459,2025-03-21 09:21:19,Returned,Wallet,0.15,0.0
O509295,C101732,2024-11-17 19:26:49,Returned,Wallet,,0.0
O509296,C105498,2025-12-28 23:15:34,Returned,Net Banking,0.0,49.0
O509297,C103811,2025-09-22 18:05:48,Pending,Wallet,0.0,149.0
O509298,C112845,2023-06-09 05:07:10,Completed,Credit Card,0.0,49.0
O509299,C106761,2024-08-12 18:59:17,Completed,Debit Card,0.15,0.0
O509300,C108071,2023-02-14 21:11:27,Cancelled,Debit Card,0.0,99.0
O509301,C114533,2024-08-29 03:25:14,Completed,COD,0.15,0.0
O509302,C112605,2025-07-07 08:25:32,Cancelled,Debit Card,0.2,0.0
O509303,C111892,2024-10-03 23:30:19,Pending,Wallet,0.2,149.0
O509304,C102178,2025-06-28 13:19:43,Cancelled,Net Banking,0.05,0.0
O509305,C100354,2024-09-16 22:37:09,Pending,Debit Card,0.0,49.0
O509306,C101909,2025-03-13 11:57:05,Cancelled,COD,0.0,0.0
O509307,C111129,2025-03-24 20:26:33,Completed,Net Banking,0.05,149.0
O509308,C106229,2024-05-31 08:09:52,Returned,Wallet,0.2,0.0
O509309,C101773,2023-05-03 08:07:38,Completed,net banking,0.15,0.0
O509310,C111111,2025-09-24 10:34:47,Completed,UPI,0.0,0.0
O509311,C102970,2025-04-21 18:45:32,Pending,UPI,0.0,149.0
O509312,C108881,2025-08-09 08:26:17,Pending,DEBIT CARD,0.05,0.0
O509313,C111147,2023-10-13 15:57:10,Cancelled,UPI,,99.0
O509314,C109162,2025-12-24 03:31:01,Cancelled,Credit Card,0.0,149.0
O509315,C114985,2024-06-13 11:36:50,Cancelled,Net Banking,0.05,149.0
O509316,C106584,2025-07-09 23:24:29,Completed,UPI,0.15,0.0
O509317,C104744,2025-10-14 00:03:14,Returned,Debit Card,0.15,149.0
O509318,C103057,2025-06-08 01:35:28,Completed,Credit Card,0.15,49.0
O509319,C107654,2023-11-23 21:42:03,Completed,Wallet,0.0,0.0
O509320,C112824,2024-02-15 15:27:43,Completed,Net Banking,0.0,149.0
O509321,C114270,2024-09-19 08:26:15,Completed,Credit Card,0.15,149.0
O509322,C114659,2025-04-21 01:18:46,Pending,Debit Card,0.05,49.0
O509323,C108013,2025-11-15 19:32:43,Completed,  Credit Card  ,0.2,99.0
O509324,C109112,2025-11-29 15:11:48,Pending,Credit Card,0.0,49.0
O509325,C108772,2025-07-06 01:06:57,Returned,COD,0.0,99.0
O509326,C107085,2025-12-04 04:43:27,Completed,Wallet,0.1,0.0
O509327,C102339,2025-03-09 04:51:25,Cancelled,Wallet,0.2,0.0
O509328,C100985,2025-11-30 14:38:39,Cancelled,Credit Card,0.0,0.0
O509329,C106614,2025-05-23 11:48:59,Completed,Net Banking,0.0,0.0
O509330,C102835,2024-08-15 21:38:13,Completed,COD,0.15,
O509331,C113330,2024-01-26 14:14:32,Completed,Wallet,0.05,49.0
O509332,C111453,2025-12-20 02:06:06,Completed,Net Banking,0.0,99.0
O509333,C109323,2025-01-07 14:31:32,Completed,Debit Card,0.0,49.0
O509334,C100725,2025-06-25 14:29:41,Completed,UPI,0.0,0.0
O509335,C109390,2025-08-07 09:02:49,Completed,Debit Card,0.0,149.0
O509336,C109371,2025-05-24 08:25:34,Completed,Debit Card,0.0,0.0
O509337,C106647,2025-05-22 10:29:20,Completed,COD,0.0,49.0
O509338,C109898,2024-03-16 21:37:24,Completed,UPI,0.0,0.0
O509339,C112892,2025-11-08 09:43:26,Pending,Credit Card,0.15,149.0
O509340,C111391,2025-12-04 04:09:28,Returned,COD,0.15,149.0
O509341,C107185,2025-07-24 17:33:31,Completed,Wallet,0.2,99.0
O509342,C103987,2024-03-20 00:11:24,Cancelled,Wallet,0.2,0.0
O509343,C107246,2025-02-19 21:20:07,Pending,COD,0.2,0.0
O509344,C114255,2025-09-14 21:43:33,Returned,UPI,0.0,149.0
O509345,C112361,2023-12-02 02:52:32,Returned,Credit Card,0.15,0.0
O509346,C100404,2025-12-18 07:21:03,Completed,Net Banking,0.05,99.0
O509347,C111782,2025-12-29 06:57:49,Completed,Wallet,0.05,0.0
O509348,C102591,2025-11-08 12:49:27,Cancelled,Debit Card,0.0,99.0
O509349,C108627,2024-09-26 19:36:20,Returned,Credit Card,0.1,0.0
O509350,C112162,2025-11-16 20:35:28,Pending,Wallet,0.0,49.0
O509351,C108491,2025-12-28 18:45:29,Completed,Wallet,0.05,0.0
O509352,C106110,2025-07-14 10:50:36,Completed,Credit Card,0.05,0.0
O509353,C104879,2025-07-04 23:16:17,Returned,Debit Card,0.1,0.0
O509354,C104645,2024-07-16 05:01:40,Completed,Wallet,0.0,0.0
O509355,C112612,2025-12-01 00:06:00,Completed,Net Banking,0.0,0.0
O509356,C112434,2025-04-10 09:25:06,Completed,Credit Card,0.05,49.0
O509357,C112408,2025-10-05 10:34:50,Completed,Debit Card,,99.0
O509358,C104316,2025-11-19 02:30:17,Completed,Credit Card,0.0,0.0
O509359,C112043,2024-07-05 11:52:35,Returned,Wallet,0.0,0.0
O509360,C100554,2025-10-06 02:35:44,Completed,UPI,0.0,0.0
O509361,C103141,2024-04-30 17:26:01,Completed,Net Banking,0.0,99.0
O509362,C107791,2025-10-08 20:29:10,Completed,Debit Card,0.0,149.0
O509363,C106155,2024-04-04 10:49:07,Pending,Credit Card,0.2,99.0
O509364,C101689,2025-09-27 13:30:50,Returned,UPI,0.1,0.0
O509365,C100632,2025-07-24 21:51:59,Completed,COD,0.15,0.0
O509366,C109205,2025-09-24 08:01:49,Completed,Debit Card,0.0,0.0
O509367,C104768,2025-12-26 03:20:46,Completed,Net Banking,0.05,49.0
O509368,C100241,2024-05-11 09:37:22,Completed,Debit Card,0.1,99.0
O509369,C106539,2024-05-27 14:52:20,Returned,Net Banking,,99.0
O509370,C104664,2024-06-09 09:52:37,Returned,COD,0.0,49.0
O509371,C108689,2023-09-24 16:43:56,Returned,Credit Card,0.05,0.0
O509372,C114000,2025-07-15 23:37:40,Completed,Wallet,0.05,49.0
O509373,C104681,2025-12-10 23:57:45,Returned,COD,0.0,149.0
O509374,C102848,2025-09-16 23:05:10,Completed,Credit Card,0.1,49.0
O509375,C101298,2025-09-22 19:05:05,Completed,Debit Card,0.2,149.0
O509376,C101334,2025-10-07 13:42:04,Completed,COD,,0.0
O509377,C110728,2025-11-17 06:21:23,Completed,Wallet,0.1,0.0
O509378,C111271,2025-04-29 04:36:33,Returned,Credit Card,0.15,0.0
O509379,C106406,2025-08-31 00:46:02,Completed,Net Banking,0.2,149.0
O509380,C104363,2025-12-03 14:12:04,Returned,UPI,0.2,49.0
