date,channel,campaign,spend,impressions,clicks,conversions
2023-09-05,Organic Search,SEO_Blog,85.09,3357,74,4
2023-09-05,Organic Search,SEO_Category,,4112,62,0
2023-09-05,Affiliate,Affiliate_Network_A,1299.06,3027,33,2
2023-09-05,Referral,Referral_Program,333.54,1655,70,2
2023-09-05,Direct,Direct_Traffic,372.3,18834,297,20
2023-09-06,Google Ads,Search_Brand,1329.12,7140,52,2
2023-09-06,Google Ads,Search_Generic,6897.8,9177,238,18
2023-09-06,Meta Ads,IG_Retarget,1273.68,4779,29,1
2023-09-06,Meta Ads,FB_Lookalike,10153.94,8698,345,10
2023-09-06,Email,Weekly_Newsletter,6201.65,9331,227,9
2023-09-06,Organic Search,SEO_Blog,253.24,4945,146,6
2023-09-06,Organic Search,SEO_Category,433.17,7679,64,2
2023-09-06,Affiliate,Affiliate_Network_A,1030.83,4582,98,2
2023-09-06,Affiliate,Affiliate_Network_B,437.62,4755,38,1
2023-09-06,Referral,Referral_Program,363.43,20973,417,10
2023-09-07,Google Ads,Search_Brand,2866.64,3709,101,1
2023-09-07,Google Ads,Search_Generic,802.05,3798,132,9
2023-09-07,Google Ads,Shopping_Ads,200.99,841,26,1
2023-09-07,Google Ads,Display_Retarget,2177.8,3793,55,3
2023-09-07,Meta Ads,FB_Prospecting,524.28,2886,25,1
2023-09-07,Meta Ads,IG_Retarget,595.65,2079,14,0
2023-09-07,YouTube Ads,YT_Bumper,1346.33,6199,34,0
2023-09-07,Organic Search,SEO_Blog,481.5,4658,114,2
2023-09-07,Organic Search,SEO_Category,45.5,3486,87,1
2023-09-07,Affiliate,Affiliate_Network_A,4475.66,5944,242,8
2023-09-07,Affiliate,Affiliate_Network_B,2563.63,7499,60,2
2023-09-07,Referral,Referral_Program,77.13,11424,306,20
2023-09-07,Direct,Direct_Traffic,147.31,8906,114,3
2023-09-08,Google Ads,Search_Brand,4004.81,5853,169,9
2023-09-08,Google Ads,Shopping_Ads,4772.46,8331,219,3
2023-09-08,Google Ads,Display_Retarget,15960.62,13560,375,19
2023-09-08,Meta Ads,IG_Retarget,3229.11,2135,77,5
2023-09-08,Meta Ads,FB_Lookalike,1539.14,8972,199,2
2023-09-08,YouTube Ads,YT_Skippable,763.92,840,23,1
2023-09-08,YouTube Ads,YT_Bumper,562.75,3463,129,4
2023-09-08,Email,Cart_Recovery,2102.66,2949,54,3
2023-09-08,Email,Win_Back,11063.55,6114,254,13
2023-09-08,Organic Search,SEO_Blog,388.27,12037,160,1
2023-09-08,Organic Search,SEO_Category,306.76,4458,124,8
2023-09-08,Affiliate,Affiliate_Network_B,4434.63,12263,431,22
2023-09-08,Referral,Referral_Program,267.78,10106,249,8
2023-09-09,Google Ads,Search_Brand,1003.47,6141,174,2
2023-09-09,Google Ads,Search_Generic,425.99,1269,20,1
2023-09-09,Google Ads,Display_Retarget,2611.89,7101,255,17
2023-09-09,Meta Ads,FB_Prospecting,3287.43,4486,84,2
2023-09-09,YouTube Ads,YT_Bumper,979.34,2767,89,1
2023-09-09,Email,Weekly_Newsletter,1940.18,3111,78,1
2023-09-09,Email,Cart_Recovery,745.92,3234,82,6
2023-09-09,Email,Win_Back,5438.16,6584,244,8
2023-09-09,Organic Search,SEO_Blog,280.06,3437,101,3
2023-09-09,Affiliate,Affiliate_Network_A,2988.13,5730,171,12
2023-09-09,Referral,Referral_Program,331.58,3135,93,2
2023-09-09,Direct,Direct_Traffic,129.03,4921,182,7
2023-09-10,Google Ads,Shopping_Ads,1208.58,4305,69,3
2023-09-10,Meta Ads,FB_Prospecting,2641.06,2542,69,0
2023-09-10,Meta Ads,IG_Retarget,1150.42,3313,89,6
2023-09-10,Email,Weekly_Newsletter,1456.07,1735,43,3
2023-09-10,Email,Cart_Recovery,25021.53,19875,680,42
2023-09-10,Email,Win_Back,1848.24,6231,42,1
2023-09-10,Organic Search,SEO_Blog,445.72,2187,47,2
2023-09-10,Affiliate,Affiliate_Network_A,1518.75,1387,55,1
2023-09-10,Affiliate,Affiliate_Network_B,5834.74,4407,138,1
2023-09-11,Google Ads,Search_Brand,3234.64,3767,115,6
2023-09-11,Google Ads,Shopping_Ads,2226.62,5429,59,2
2023-09-11,Google Ads,Display_Retarget,557.72,1108,39,0
2023-09-11,Meta Ads,FB_Lookalike,1823.86,8369,148,6
2023-09-11,YouTube Ads,YT_Skippable,4496.09,7966,145,5
2023-09-11,Email,Win_Back,1451.58,7649,52,0
2023-09-11,Organic Search,SEO_Category,2.98,13681,549,39
2023-09-11,Affiliate,Affiliate_Network_A,1824.47,2156,75,0
2023-09-11,Affiliate,Affiliate_Network_B,4432.97,4190,113,1
2023-09-11,Referral,Referral_Program,59.21,18742,616,13
2023-09-11,Direct,Direct_Traffic,232.95,3967,147,2
2023-09-12,Google Ads,Search_Brand,1426.68,8120,325,10
2023-09-12,Google Ads,Display_Retarget,1164.08,2443,48,3
2023-09-12,Meta Ads,FB_Prospecting,982.58,1532,44,1
2023-09-12,Meta Ads,IG_Retarget,3134.91,6763,267,5
2023-09-12,Meta Ads,FB_Lookalike,781.46,2041,42,2
2023-09-12,YouTube Ads,YT_Skippable,1290.32,1287,37,2
2023-09-12,YouTube Ads,YT_Bumper,3350.32,12098,175,7
2023-09-12,Email,Cart_Recovery,1040.13,1435,31,0
2023-09-12,Email,Win_Back,1734.88,5670,53,0
2023-09-12,Organic Search,SEO_Blog,13.07,3655,87,5
2023-09-12,Organic Search,SEO_Category,180.72,2381,103,3
2023-09-12,Affiliate,Affiliate_Network_A,2467.6,2990,58,1
2023-09-12,Referral,Referral_Program,16.28,12646,414,22
2023-09-12,Direct,Direct_Traffic,324.79,6205,112,4
2023-09-13,Google Ads,Search_Generic,4008.41,2743,102,7
2023-09-13,Google Ads,Display_Retarget,470.41,3015,29,1
2023-09-13,Meta Ads,FB_Prospecting,1127.13,1443,29,0
2023-09-13,Meta Ads,IG_Retarget,1241.53,1911,59,3
2023-09-13,Meta Ads,FB_Lookalike,1450.31,1935,39,1
2023-09-13,YouTube Ads,YT_Skippable,10328.4,8901,262,17
2023-09-13,Email,Weekly_Newsletter,3277.57,7289,121,3
2023-09-13,Email,Cart_Recovery,3339.08,8664,113,4
2023-09-13,Email,Win_Back,1064.79,774,28,1
2023-09-13,Organic Search,SEO_Blog,89.3,2188,30,1
2023-09-13,Organic Search,SEO_Category,31.14,4284,118,5
2023-09-13,Affiliate,Affiliate_Network_A,1770.69,4054,44,1
2023-09-13,Affiliate,Affiliate_Network_B,3839.04,3615,90,4
2023-09-13,Referral,Referral_Program,288.72,15166,118,2
2023-09-13,Direct,Direct_Traffic,55.25,1571,9,0
2023-09-14,Google Ads,Search_Generic,5138.22,5893,172,7
2023-09-14,Google Ads,Shopping_Ads,1547.66,1864,47,1
2023-09-14,Google Ads,Display_Retarget,912.83,2652,92,3
2023-09-14,Meta Ads,IG_Retarget,1840.74,2717,64,1
2023-09-14,Meta Ads,FB_Lookalike,3345.91,2297,81,5
2023-09-14,YouTube Ads,YT_Bumper,3929.93,8939,249,5
2023-09-14,Email,Weekly_Newsletter,3037.15,4807,117,2
2023-09-14,Email,Win_Back,216.52,1254,6,0
2023-09-14,Organic Search,SEO_Category,450.24,7334,254,7
2023-09-14,Affiliate,Affiliate_Network_A,205.43,2721,30,2
2023-09-14,Affiliate,Affiliate_Network_B,1518.41,2545,81,1
2023-09-14,Direct,Direct_Traffic,496.43,10144,333,15
2023-09-15,Google Ads,Search_Generic,1252.7,2568,55,3
2023-09-15,Google Ads,Shopping_Ads,1752.35,3550,111,5
2023-09-15,Google Ads,Display_Retarget,342.77,719,28,0
2023-09-15,Meta Ads,FB_Prospecting,2259.81,4753,155,5
2023-09-15,YouTube Ads,YT_Bumper,6531.54,7105,246,16
2023-09-15,Email,Weekly_Newsletter,1452.98,3321,58,0
2023-09-15,Email,Cart_Recovery,3787.29,4545,143,10
2023-09-15,Email,Win_Back,319.86,3291,30,1
2023-09-15,Organic Search,SEO_Blog,312.56,8371,182,9
2023-09-15,Affiliate,Affiliate_Network_A,747.24,2060,41,2
2023-09-15,Affiliate,Affiliate_Network_B,3020.1,2507,70,4
2023-09-16,Google Ads,Search_Brand,197.8,1629,8,0
2023-09-16,Google Ads,Search_Generic,5967.36,5889,176,1
2023-09-16,Google Ads,Shopping_Ads,879.64,5550,98,4
2023-09-16,Meta Ads,FB_Prospecting,129.61,2783,32,2
2023-09-16,Meta Ads,IG_Retarget,4254.21,3496,118,6
2023-09-16,Meta Ads,FB_Lookalike,5596.22,3257,130,5
2023-09-16,YouTube Ads,YT_Skippable,2859.8,7263,111,3
2023-09-16,Email,Weekly_Newsletter,3779.46,13196,208,10
2023-09-16,Email,Win_Back,1800.32,7236,88,5
2023-09-16,Organic Search,SEO_Blog,200.95,8011,250,11
2023-09-16,Organic Search,SEO_Category,333.73,5626,128,5
2023-09-16,Referral,Referral_Program,379.67,10160,241,14
2023-09-16,Direct,Direct_Traffic,264.65,7613,158,5
2023-09-17,Google Ads,Search_Brand,10367.5,7571,266,12
2023-09-17,Google Ads,Search_Generic,2903.98,2195,83,1
2023-09-17,Google Ads,Shopping_Ads,1723.78,3207,86,5
2023-09-17,Google Ads,Display_Retarget,5220.64,5086,127,8
2023-09-17,Meta Ads,FB_Lookalike,3520.7,2989,103,1
2023-09-17,Email,Weekly_Newsletter,1717.16,4161,89,5
2023-09-17,Email,Cart_Recovery,12024.97,6423,278,3
2023-09-17,Email,Win_Back,438.33,5238,130,4
2023-09-17,Organic Search,SEO_Blog,460.31,481,6,0
2023-09-17,Affiliate,Affiliate_Network_A,1077.76,4228,52,4
2023-09-17,Affiliate,Affiliate_Network_B,2129.18,2545,76,5
2023-09-18,Google Ads,Search_Brand,533.58,1242,43,1
2023-09-18,Google Ads,Search_Generic,2851.88,2770,67,2
2023-09-18,Google Ads,Display_Retarget,3451.43,8679,209,6
2023-09-18,Meta Ads,FB_Prospecting,1458.99,3768,108,4
2023-09-18,Meta Ads,IG_Retarget,1802.77,5413,142,3
2023-09-18,Meta Ads,FB_Lookalike,1520.22,2060,72,5
2023-09-18,YouTube Ads,YT_Bumper,1617.07,4735,76,3
2023-09-18,Email,Weekly_Newsletter,9383.51,15101,577,14
2023-09-18,Email,Cart_Recovery,5365.96,9951,436,6
2023-09-18,Organic Search,SEO_Blog,87.04,7759,57,3
2023-09-18,Referral,Referral_Program,279.64,10858,168,9
2023-09-19,Google Ads,Search_Generic,884.92,4041,23,0
2023-09-19,Google Ads,Shopping_Ads,3102.01,7742,94,4
2023-09-19,Google Ads,Display_Retarget,4980.34,5325,187,8
2023-09-19,Meta Ads,FB_Prospecting,8883.62,5321,232,12
2023-09-19,Meta Ads,IG_Retarget,1594.47,2203,58,2
2023-09-19,Meta Ads,FB_Lookalike,1926.73,5460,64,2
2023-09-19,YouTube Ads,YT_Skippable,2687.4,2813,105,8
2023-09-19,YouTube Ads,YT_Bumper,6407.44,20170,421,14
2023-09-19,Email,Weekly_Newsletter,1419.92,2714,68,0
2023-09-19,Email,Cart_Recovery,4583.86,5169,106,2
2023-09-19,Email,Win_Back,23259.68,15152,519,30
2023-09-19,Organic Search,SEO_Blog,365.16,3265,117,2
2023-09-19,Organic Search,SEO_Category,375.42,4523,154,2
2023-09-19,Affiliate,Affiliate_Network_A,9226.89,10206,297,5
2023-09-19,Referral,Referral_Program,369.27,7044,245,17
2023-09-19,Direct,Direct_Traffic,444.33,411,5,0
2023-09-20,Google Ads,Search_Generic,2396.05,2635,63,1
2023-09-20,Meta Ads,FB_Prospecting,1300.27,2506,94,2
2023-09-20,Meta Ads,IG_Retarget,2227.23,1884,69,2
2023-09-20,Meta Ads,FB_Lookalike,2240.46,6685,61,1
2023-09-20,YouTube Ads,YT_Bumper,606.9,2158,35,1
2023-09-20,Email,Weekly_Newsletter,1592.57,3894,62,2
2023-09-20,Email,Cart_Recovery,680.25,3587,35,0
2023-09-20,Organic Search,SEO_Blog,231.73,154,4,0
2023-09-20,Organic Search,SEO_Category,259.32,13984,586,30
2023-09-20,Affiliate,Affiliate_Network_A,986.5,1355,27,1
2023-09-20,Affiliate,Affiliate_Network_B,2457.04,9689,86,3
2023-09-20,Referral,Referral_Program,111.6,5904,251,6
2023-09-20,Direct,Direct_Traffic,308.82,4898,127,1
2023-09-21,Google Ads,Search_Generic,1416.27,2491,34,1
2023-09-21,Google Ads,Shopping_Ads,5710.91,5791,154,9
2023-09-21,Google Ads,Display_Retarget,3894.89,4335,170,4
2023-09-21,Meta Ads,IG_Retarget,9883.56,10097,257,15
2023-09-21,Meta Ads,FB_Lookalike,673.59,6020,155,7
2023-09-21,YouTube Ads,YT_Bumper,928.94,1434,49,2
2023-09-21,Email,Cart_Recovery,4061.86,5380,100,3
2023-09-21,Affiliate,Affiliate_Network_A,11304.07,16334,394,19
2023-09-21,Referral,Referral_Program,414.98,8023,318,17
2023-09-21,Direct,Direct_Traffic,45.23,752,11,0
2023-09-22,Google Ads,Search_Brand,1080.13,4099,83,2
2023-09-22,Google Ads,Search_Generic,7417.63,6848,214,5
2023-09-22,Google Ads,Shopping_Ads,3176.07,6329,98,4
2023-09-22,Google Ads,Display_Retarget,505.05,10150,54,2
2023-09-22,Meta Ads,FB_Prospecting,3973.18,4684,158,8
2023-09-22,Meta Ads,IG_Retarget,517.42,5545,105,1
2023-09-22,Meta Ads,FB_Lookalike,598.94,1912,33,0
2023-09-22,YouTube Ads,YT_Skippable,8856.79,21172,272,3
2023-09-22,Email,Weekly_Newsletter,122.89,1021,35,2
2023-09-22,Email,Cart_Recovery,950.19,979,28,1
2023-09-22,Affiliate,Affiliate_Network_A,5318.94,10990,152,9
2023-09-22,Affiliate,Affiliate_Network_B,10341.16,7102,290,22
2023-09-22,Referral,Referral_Program,409.08,8959,83,6
2023-09-22,Direct,Direct_Traffic,126.07,8385,182,5
2023-09-23,Google Ads,Search_Brand,2135.78,3390,93,1
2023-09-23,Google Ads,Search_Generic,8466.03,12161,224,4
2023-09-23,Google Ads,Display_Retarget,1227.43,3080,80,2
2023-09-23,Meta Ads,IG_Retarget,695.0,2615,116,8
2023-09-23,YouTube Ads,YT_Skippable,9871.91,9854,370,28
2023-09-23,YouTube Ads,YT_Bumper,15026.88,11551,370,10
2023-09-23,Email,Weekly_Newsletter,1221.33,4380,82,0
2023-09-23,Organic Search,SEO_Blog,250.39,4584,185,4
2023-09-23,Organic Search,SEO_Category,14.95,6794,118,1
2023-09-23,Affiliate,Affiliate_Network_B,133.44,5933,41,1
2023-09-23,Referral,Referral_Program,315.13,1643,34,1
2023-09-23,Direct,Direct_Traffic,64.88,2439,57,0
2023-09-24,Google Ads,Search_Brand,1755.32,8842,59,2
2023-09-24,Google Ads,Search_Generic,755.31,8240,78,5
2023-09-24,Google Ads,Display_Retarget,866.32,3499,55,4
2023-09-24,Meta Ads,FB_Prospecting,1241.19,3879,51,1
2023-09-24,Meta Ads,IG_Retarget,1044.94,3906,35,0
2023-09-24,Meta Ads,FB_Lookalike,751.78,982,27,1
2023-09-24,YouTube Ads,YT_Skippable,6164.05,5374,200,10
2023-09-24,YouTube Ads,YT_Bumper,1510.09,6132,124,7
2023-09-24,Email,Cart_Recovery,3456.16,3208,85,4
2023-09-24,Email,Win_Back,13960.97,14099,573,44
2023-09-24,Organic Search,SEO_Blog,190.0,1749,63,3
2023-09-24,Organic Search,SEO_Category,,17341,627,42
2023-09-24,Affiliate,Affiliate_Network_B,5117.62,9520,237,10
2023-09-24,Direct,Direct_Traffic,440.72,1542,26,2
2023-09-25,Google Ads,Search_Brand,5646.57,5319,181,7
2023-09-25,Google Ads,Search_Generic,899.25,1229,20,0
2023-09-25,Google Ads,Display_Retarget,1637.91,3564,88,6
2023-09-25,Meta Ads,FB_Prospecting,4178.83,4352,161,9
2023-09-25,Meta Ads,IG_Retarget,1244.59,2872,102,7
2023-09-25,YouTube Ads,YT_Bumper,1085.3,4798,190,11
2023-09-25,Email,Weekly_Newsletter,,9045,287,7
2023-09-25,Email,Cart_Recovery,6346.2,4154,183,10
2023-09-25,Organic Search,SEO_Category,242.77,7014,237,17
2023-09-25,Affiliate,Affiliate_Network_B,1098.84,14475,118,7
2023-09-25,Referral,Referral_Program,352.99,3314,142,2
2023-09-26,Google Ads,Search_Brand,3587.0,13809,333,17
2023-09-26,Google Ads,Search_Generic,3567.07,16304,200,3
2023-09-26,Google Ads,Display_Retarget,1406.26,4233,33,1
2023-09-26,Meta Ads,FB_Prospecting,3344.74,2039,81,5
2023-09-26,Meta Ads,IG_Retarget,1202.71,1723,31,2
2023-09-26,YouTube Ads,YT_Skippable,910.98,3584,30,1
2023-09-26,YouTube Ads,YT_Bumper,49.41,1550,13,0
2023-09-26,Email,Win_Back,4396.52,17217,735,10
2023-09-26,Organic Search,SEO_Blog,55.9,5794,102,2
2023-09-26,Organic Search,SEO_Category,367.7,7853,184,8
2023-09-26,Affiliate,Affiliate_Network_B,911.82,4028,97,5
2023-09-26,Direct,Direct_Traffic,195.33,6749,156,6
2023-09-27,Google Ads,Search_Brand,6427.63,7460,207,11
2023-09-27,Google Ads,Search_Generic,708.88,634,27,2
2023-09-27,Google Ads,Display_Retarget,219.3,1012,11,0
2023-09-27,Meta Ads,FB_Prospecting,1054.08,4300,48,1
2023-09-27,YouTube Ads,YT_Bumper,11011.01,7808,291,11
2023-09-27,Email,Weekly_Newsletter,1263.35,3154,43,3
2023-09-27,Organic Search,SEO_Blog,470.56,2466,46,3
2023-09-27,Organic Search,SEO_Category,200.51,10263,286,3
2023-09-27,Affiliate,Affiliate_Network_B,1664.44,7437,131,5
2023-09-27,Referral,Referral_Program,214.86,9299,90,2
2023-09-27,Direct,Direct_Traffic,399.96,3474,106,1
2023-09-28,Google Ads,Shopping_Ads,651.83,4632,70,3
2023-09-28,YouTube Ads,YT_Skippable,6632.58,6814,228,12
2023-09-28,Email,Weekly_Newsletter,2311.79,4854,130,7
2023-09-28,Email,Cart_Recovery,5635.54,10068,230,13
2023-09-28,Email,Win_Back,2283.92,4129,91,3
2023-09-28,Affiliate,Affiliate_Network_A,979.64,2072,68,2
2023-09-28,Direct,Direct_Traffic,140.18,3632,79,1
2023-09-29,YouTube Ads,YT_Skippable,3898.51,6888,152,4
2023-09-29,YouTube Ads,YT_Bumper,1010.2,6345,34,1
2023-09-29,Email,Weekly_Newsletter,3052.49,3825,112,6
2023-09-29,Email,Cart_Recovery,2183.52,2847,59,3
2023-09-29,Email,Win_Back,720.95,2891,48,3
2023-09-29,Organic Search,SEO_Category,55.5,3070,126,3
2023-09-29,Affiliate,Affiliate_Network_A,3299.29,2247,98,5
2023-09-29,Referral,Referral_Program,372.31,4583,193,7
2023-09-29,Direct,Direct_Traffic,164.11,165,6,0
2023-09-30,Google Ads,Search_Brand,4366.36,5565,144,3
2023-09-30,Google Ads,Search_Generic,1638.61,2879,37,0
2023-09-30,Google Ads,Display_Retarget,14594.46,8408,335,25
2023-09-30,Meta Ads,FB_Prospecting,2875.38,3684,65,4
2023-09-30,Meta Ads,IG_Retarget,3511.37,3682,126,9
2023-09-30,YouTube Ads,YT_Skippable,3502.25,8687,83,5
2023-09-30,Email,Weekly_Newsletter,1613.77,1202,47,2
2023-09-30,Email,Cart_Recovery,3871.15,9002,216,11
2023-09-30,Email,Win_Back,608.95,2505,60,2
2023-09-30,Organic Search,SEO_Blog,360.79,5448,109,7
2023-10-01,Google Ads,Search_Generic,13822.21,8017,326,5
2023-10-01,Google Ads,Shopping_Ads,521.46,2564,22,1
2023-10-01,Google Ads,Display_Retarget,8055.57,7850,247,6
2023-10-01,Meta Ads,FB_Lookalike,21239.38,13209,499,9
2023-10-01,Email,Win_Back,5678.16,7281,267,10
2023-10-01,Organic Search,SEO_Blog,1.65,4608,173,11
2023-10-01,Organic Search,SEO_Category,103.54,15177,513,22
2023-10-01,Affiliate,Affiliate_Network_A,4791.77,13299,219,16
2023-10-01,Affiliate,Affiliate_Network_B,304.47,2659,88,6
2023-10-01,Direct,Direct_Traffic,397.09,5204,67,4
2023-10-02,Google Ads,Search_Generic,8189.29,8011,193,5
2023-10-02,Google Ads,Shopping_Ads,613.43,4372,67,4
2023-10-02,Meta Ads,FB_Prospecting,2409.03,8271,226,13
2023-10-02,Meta Ads,FB_Lookalike,8352.78,6473,190,10
2023-10-02,YouTube Ads,YT_Skippable,509.64,1279,13,0
2023-10-02,YouTube Ads,YT_Bumper,3434.4,5133,122,5
2023-10-02,Email,Weekly_Newsletter,2741.35,2876,93,1
2023-10-02,Email,Win_Back,1022.34,2438,38,1
2023-10-02,Organic Search,SEO_Category,497.94,17476,169,8
2023-10-02,Affiliate,Affiliate_Network_B,404.97,12749,96,3
2023-10-02,Referral,Referral_Program,,559,10,0
2023-10-02,Direct,Direct_Traffic,76.72,6921,57,1
2023-10-03,Google Ads,Search_Brand,2227.82,3331,104,6
2023-10-03,Google Ads,Search_Generic,161.11,2732,51,1
2023-10-03,Google Ads,Shopping_Ads,2493.27,8703,104,4
2023-10-03,Meta Ads,FB_Prospecting,14617.08,15214,558,22
2023-10-03,YouTube Ads,YT_Skippable,17827.35,10615,415,9
2023-10-03,YouTube Ads,YT_Bumper,5390.7,6167,166,7
2023-10-03,Email,Weekly_Newsletter,7483.98,13671,167,9
2023-10-03,Email,Cart_Recovery,112.0,5058,35,2
2023-10-03,Email,Win_Back,2467.67,2842,89,1
2023-10-03,Organic Search,SEO_Category,265.92,7860,311,11
2023-10-03,Affiliate,Affiliate_Network_A,361.83,3468,35,2
2023-10-03,Affiliate,Affiliate_Network_B,3475.88,9624,99,4
2023-10-03,Referral,Referral_Program,479.42,13151,452,31
2023-10-03,Direct,Direct_Traffic,247.75,4143,20,0
2023-10-04,Google Ads,Search_Brand,1483.43,6924,69,1
2023-10-04,Google Ads,Shopping_Ads,2858.22,3431,125,3
2023-10-04,Google Ads,Display_Retarget,1646.3,1510,53,2
2023-10-04,Meta Ads,IG_Retarget,8319.29,9278,231,10
2023-10-04,YouTube Ads,YT_Bumper,1021.23,3468,27,0
2023-10-04,Email,Weekly_Newsletter,179.37,4473,45,3
2023-10-04,Email,Cart_Recovery,710.58,9019,118,1
2023-10-04,Email,Win_Back,503.16,1318,14,0
2023-10-04,Organic Search,SEO_Category,276.45,4522,69,3
2023-10-04,Affiliate,Affiliate_Network_A,1902.96,3271,44,3
2023-10-04,Affiliate,Affiliate_Network_B,664.16,4895,27,1
2023-10-04,Referral,Referral_Program,316.74,3368,120,3
2023-10-04,Direct,Direct_Traffic,17.65,9672,91,2
2023-10-05,Google Ads,Search_Brand,1773.56,7753,54,3
2023-10-05,Google Ads,Search_Generic,76.64,2140,17,0
2023-10-05,Google Ads,Shopping_Ads,1275.12,3923,66,2
2023-10-05,Google Ads,Display_Retarget,488.95,6085,65,4
2023-10-05,Meta Ads,FB_Prospecting,10266.01,8647,239,18
2023-10-05,Meta Ads,FB_Lookalike,17061.84,16411,718,37
2023-10-05,YouTube Ads,YT_Skippable,7857.0,5627,205,6
2023-10-05,YouTube Ads,YT_Bumper,8733.22,7606,329,16
2023-10-05,Email,Cart_Recovery,258.32,6005,73,1
2023-10-05,Email,Win_Back,1017.27,6116,153,5
2023-10-05,Organic Search,SEO_Blog,266.49,2870,23,0
2023-10-05,Organic Search,SEO_Category,260.14,7713,249,9
2023-10-05,Affiliate,Affiliate_Network_A,3981.56,5039,133,9
2023-10-05,Affiliate,Affiliate_Network_B,6679.96,7588,193,14
2023-10-05,Referral,Referral_Program,414.35,6354,227,8
2023-10-05,Direct,Direct_Traffic,133.52,699,30,1
2023-10-06,Google Ads,Search_Generic,3415.56,8069,238,18
2023-10-06,Google Ads,Shopping_Ads,673.1,5496,201,15
2023-10-06,Google Ads,Display_Retarget,20147.7,12129,467,26
2023-10-06,Meta Ads,FB_Prospecting,3135.76,7156,163,7
2023-10-06,Meta Ads,IG_Retarget,3194.33,5112,155,7
2023-10-06,Meta Ads,FB_Lookalike,2358.89,9495,360,4
2023-10-06,YouTube Ads,YT_Skippable,283.38,599,22,1
2023-10-06,YouTube Ads,YT_Bumper,9205.96,6958,305,19
2023-10-06,Email,Weekly_Newsletter,6067.14,17971,250,8
2023-10-06,Email,Cart_Recovery,397.22,2638,92,0
2023-10-06,Email,Win_Back,1443.31,2453,33,0
2023-10-06,Organic Search,SEO_Blog,87.27,1949,42,1
2023-10-06,Affiliate,Affiliate_Network_A,3888.2,11800,123,3
2023-10-06,Direct,Direct_Traffic,98.22,4482,175,12
2023-10-07,Google Ads,Search_Brand,693.06,1302,31,1
2023-10-07,Google Ads,Shopping_Ads,1389.48,5119,108,4
2023-10-07,Google Ads,Display_Retarget,5981.91,8266,139,9
2023-10-07,Meta Ads,FB_Prospecting,566.11,850,13,0
2023-10-07,Meta Ads,IG_Retarget,514.17,668,23,0
2023-10-07,Meta Ads,FB_Lookalike,955.63,3873,49,1
2023-10-07,YouTube Ads,YT_Skippable,1649.66,3202,142,1
2023-10-07,YouTube Ads,YT_Bumper,1259.23,2695,58,2
2023-10-07,Email,Cart_Recovery,797.09,8921,56,3
2023-10-07,Email,Win_Back,708.36,1220,36,0
2023-10-07,Organic Search,SEO_Blog,15.89,8961,86,3
2023-10-07,Organic Search,SEO_Category,366.96,2949,51,1
2023-10-07,Affiliate,Affiliate_Network_A,1402.01,2816,52,1
2023-10-07,Referral,Referral_Program,19.39,9965,182,5
2023-10-08,Google Ads,Search_Brand,4863.83,3905,123,1
2023-10-08,Google Ads,Search_Generic,589.04,5952,30,2
2023-10-08,Google Ads,Shopping_Ads,1250.14,5203,65,1
2023-10-08,Google Ads,Display_Retarget,6288.18,10530,201,8
2023-10-08,Meta Ads,FB_Prospecting,2946.61,3683,100,5
2023-10-08,Meta Ads,IG_Retarget,,3130,128,5
2023-10-08,YouTube Ads,YT_Skippable,2728.11,7958,284,21
2023-10-08,YouTube Ads,YT_Bumper,110.24,509,4,0
2023-10-08,Email,Weekly_Newsletter,3324.14,4615,184,8
2023-10-08,Email,Win_Back,8807.75,20425,755,54
2023-10-08,Organic Search,SEO_Category,20.66,7292,58,3
2023-10-08,Affiliate,Affiliate_Network_A,1624.97,3798,133,2
2023-10-08,Affiliate,Affiliate_Network_B,4034.07,12690,110,1
2023-10-08,Referral,Referral_Program,27.4,2250,24,0
2023-10-08,Direct,Direct_Traffic,341.84,461,3,0
2023-10-09,Google Ads,Search_Generic,13458.99,10534,327,5
2023-10-09,Google Ads,Shopping_Ads,555.27,3768,19,1
2023-10-09,Google Ads,Display_Retarget,494.68,1180,45,0
2023-10-09,Meta Ads,IG_Retarget,7856.63,8975,204,8
2023-10-09,Meta Ads,FB_Lookalike,1726.85,11020,102,3
2023-10-09,YouTube Ads,YT_Skippable,12563.18,10247,280,5
2023-10-09,YouTube Ads,YT_Bumper,2087.84,3041,108,4
2023-10-09,Email,Weekly_Newsletter,4781.23,3650,132,3
