customer_id,days_since_last_purchase,purchase_frequency,total_spend,avg_order_value,number_of_sessions,cart_abandonment,returns,discount_usage,churned
C100031,29,5,49808.401,9961.680199999999,8.0,3.0,0.0,0.8,0
C105396,225,1,29083.23,29083.23,3.0,0.0,1.0,0.0,1
C111788,8,6,129385.138,21564.189666666665,8.0,4.0,1.0,0.3333333333333333,0
C111879,162,4,109730.874,27432.7185,10.0,2.0,0.0,1.0,1
C100503,39,9,147634.131,16403.79233333333,10.0,2.0,1.0,0.5555555555555556,0
C104598,1,4,160987.854,40246.9635,9.0,2.0,1.0,0.25,0
C109705,155,2,19996.392,9998.196,10.0,2.0,0.0,0.5,1
C112249,0,13,282729.6925,21748.437884615385,11.0,4.0,2.0,0.6153846153846154,0
C114529,237,4,104083.475,26020.86875,8.0,2.0,1.0,0.75,1
C104092,160,4,43378.856,10844.714,4.0,2.0,0.0,0.5,1
C110807,77,2,69144.7375,34572.36875,5.0,1.0,0.0,1.0,0
C105574,125,2,43985.25,21992.624999999996,8.0,2.0,0.0,0.0,1
C101028,0,8,186652.2035,23331.5254375,5.0,0.0,1.0,0.75,0
C112010,27,7,190202.6335,27171.804785714285,7.0,0.0,1.0,0.7142857142857143,0
C110954,14,6,73257.07699999999,12209.512833333334,8.0,2.0,1.0,0.6666666666666666,0
C106257,227,5,123287.294,24657.4588,6.0,3.0,2.0,0.2,1
C100284,0,7,157844.289,22549.184142857146,5.0,2.0,3.0,0.7142857142857143,0
C108942,37,7,107200.43549999999,15314.347928571427,9.0,3.0,0.0,0.42857142857142855,0
C108633,546,4,58544.3275,14636.081875,10.0,2.0,0.0,0.5,1
C109712,45,2,64806.6,32403.300000000003,11.0,2.0,1.0,1.0,0
C108455,6,6,176738.1005,29456.350083333335,4.0,1.0,0.0,0.6666666666666666,0
C112745,480,1,7460.25,7460.25,4.0,0.0,0.0,0.0,1
C104797,458,1,50175.143,50175.143,11.0,3.0,0.0,1.0,1
C105472,239,4,78207.92,19551.98,7.0,2.0,1.0,1.0,1
C101392,165,6,88738.41249999999,14789.735416666668,9.0,0.0,1.0,0.5,1
C107052,63,7,88675.73550000001,12667.962214285715,8.0,4.0,2.0,0.42857142857142855,0
C100893,494,1,16470.059,16470.059,4.0,1.0,0.0,1.0,1
C104816,34,13,264657.246,20358.24969230769,10.0,3.0,0.0,0.38461538461538464,0
C106477,154,4,65453.687,16363.42175,9.0,3.0,0.0,0.25,1
C104931,42,2,17325.8675,8662.93375,6.0,4.0,0.0,1.0,0
C105808,268,2,31581.828499999996,15790.914249999998,10.0,1.0,0.0,1.0,1
C106350,-1,1,9151.97,9151.97,4.0,1.0,1.0,0.0,0
C114375,6,3,40499.2475,13499.749166666666,12.0,3.0,0.0,1.0,0
C108444,144,4,137326.773,34331.69325,4.0,2.0,0.0,0.5,1
C105372,315,8,124097.00349999999,15512.125437499999,6.0,3.0,0.0,0.5,1
C114878,153,2,5220.2445,2610.1222499999994,11.0,5.0,0.0,0.5,1
C102323,19,4,68490.251,17122.56275,8.0,2.0,0.0,0.75,0
C102968,137,2,39715.505000000005,19857.752500000002,9.0,2.0,2.0,0.5,1
C113808,24,6,69158.996,11526.499333333333,10.0,3.0,1.0,0.5,0
C111602,89,2,34683.8275,17341.91375,9.0,3.0,0.0,0.5,0
C109403,1,5,196487.62099999998,39297.5242,9.0,3.0,2.0,0.2,0
C102299,80,6,102276.015,17046.0025,10.0,4.0,2.0,0.6666666666666666,0
C114054,612,3,56946.1565,18982.052166666665,8.0,2.0,0.0,0.6666666666666666,1
C107123,324,6,132423.8635,22070.643916666664,8.0,4.0,1.0,0.5,1
C101903,147,2,21053.006,10526.503,6.0,2.0,0.0,0.5,1
C104929,84,7,158366.5055,22623.7865,5.0,1.0,0.0,0.7142857142857143,0
C114299,168,1,2480.004,2480.004,9.0,2.0,0.0,1.0,1
C113833,68,4,39080.032999999996,9770.008249999999,6.0,2.0,0.0,0.25,0
C112872,4,6,121603.224,20267.204,4.0,4.0,1.0,0.6666666666666666,0
C110395,50,8,139590.3445,17448.7930625,5.0,1.0,0.0,0.375,0
C108242,4,6,96506.242,16084.373666666666,9.0,2.0,2.0,0.6666666666666666,0
C100250,424,4,80469.8125,20117.453125,8.0,1.0,2.0,0.5,1
C100184,315,1,22316.392,22316.392,5.0,1.0,1.0,1.0,1
C110380,88,11,285249.5405,25931.776409090908,7.0,2.0,2.0,0.6363636363636364,0
C109764,464,2,48263.124,24131.561999999998,11.0,5.0,1.0,1.0,1
C104833,347,2,36548.91,18274.455,6.0,2.0,0.0,0.0,1
C108008,54,10,162837.925,16283.7925,6.0,2.0,2.0,0.7,0
C104886,242,2,70304.92050000001,35152.46025,5.0,1.0,1.0,1.0,1
C100967,75,6,202783.871,33797.31183333333,8.0,2.0,1.0,0.6666666666666666,0
C105766,431,5,137396.682,27479.3364,7.0,0.0,0.0,0.6,1
C111042,29,4,76856.601,19214.15025,6.0,3.0,1.0,0.25,0
C100360,46,5,78264.68650000001,15652.937300000001,10.0,4.0,0.0,0.6,0
C106082,51,5,39712.019499999995,7942.403899999999,4.0,0.0,0.0,0.6,0
C100861,119,8,163694.5345,20461.8168125,10.0,0.0,0.0,0.375,1
C114480,-1,2,63914.7455,31957.37275,10.0,2.0,1.0,0.5,0
C112709,197,2,25496.148,12748.074,4.0,2.0,0.0,0.5,1
C109033,53,1,24076.728000000003,24076.728000000003,6.0,1.0,0.0,1.0,0
C114743,79,5,94486.916,18897.3832,9.0,2.0,0.0,0.4,0
C101821,2,6,111195.817,18532.636166666667,8.0,0.0,1.0,0.6666666666666666,0
C102064,2,2,11133.558,5566.779,4.0,2.0,1.0,0.5,0
C106244,363,1,23352.318,23352.318,14.0,2.0,0.0,1.0,1
C112308,16,4,130599.75300000001,32649.93825,9.0,3.0,0.0,0.25,0
C109418,1,3,40298.914,13432.971333333333,11.0,4.0,1.0,0.6666666666666666,0
C114081,43,3,42094.829,14031.609666666665,8.0,1.0,0.0,0.3333333333333333,0
C100488,49,4,105985.129,26496.28225,8.0,5.0,3.0,0.5,0
C103472,143,2,20071.612,10035.806,9.0,2.0,1.0,0.5,1
C101575,415,3,92775.786,30925.262,5.0,2.0,1.0,0.3333333333333333,1
C102166,32,5,76053.9685,15210.7937,6.0,1.0,2.0,0.4,0
C114165,172,3,75520.08,25173.36,5.0,1.0,0.0,0.0,1
C111155,385,2,104549.698,52274.849,7.0,3.0,0.0,1.0,1
C110104,632,1,74391.50700000001,74391.50700000001,12.0,5.0,0.0,1.0,1
C111904,398,4,193718.3605,48429.590125,3.0,1.0,1.0,0.5,1
C100223,428,1,29382.255,29382.255,11.0,3.0,0.0,1.0,1
C101761,195,1,74349.16,74349.16,12.0,3.0,0.0,0.0,1
C103162,555,1,36005.704,36005.704,9.0,3.0,0.0,1.0,1
C109830,39,4,34175.2285,8543.807125,6.0,0.0,0.0,0.5,0
C100152,30,6,82298.58799999999,13716.431333333332,7.0,2.0,0.0,0.5,0
C111868,88,7,169808.287,24258.326714285715,13.0,3.0,0.0,0.42857142857142855,0
C113195,217,4,115935.357,28983.83925,7.0,3.0,0.0,0.5,1
C104688,92,4,61463.51,15365.8775,10.0,3.0,0.0,0.25,1
C114842,415,1,33731.02,33731.02,10.0,2.0,0.0,0.0,1
C109453,13,6,110596.64050000001,18432.773416666667,12.0,4.0,0.0,0.5,0
C112155,178,1,624.52,624.52,6.0,1.0,0.0,1.0,1
C103929,215,5,166320.653,33264.1306,9.0,2.0,0.0,0.2,1
C105014,163,1,14991.29,14991.29,10.0,2.0,0.0,0.0,1
C109307,13,8,196217.932,24527.2415,8.0,2.0,0.0,0.625,0
C112626,439,1,12930.065999999999,12930.065999999999,9.0,2.0,1.0,1.0,1
C110355,19,1,14552.748,14552.748,7.0,3.0,0.0,1.0,0
C108491,2,2,7781.209000000001,3890.6045000000004,9.0,3.0,1.0,0.5,0
C108902,923,1,11236.704,11236.704,7.0,2.0,0.0,1.0,1
C100198,20,5,114315.3385,22863.067699999996,11.0,3.0,0.0,0.6,0
C101033,218,1,26296.94,26296.94,5.0,2.0,0.0,0.0,1
C103376,537,4,166450.1685,41612.542125,15.0,8.0,1.0,1.0,1
C108517,61,8,157060.33,19632.54125,10.0,4.0,1.0,0.75,0
C106353,35,11,177485.372,16135.033818181819,8.0,1.0,1.0,0.6363636363636364,0
C107561,13,1,4238.976,4238.976,18.0,5.0,0.0,1.0,0
C106777,284,1,7078.92,7078.92,11.0,2.0,0.0,0.0,1
C104848,25,7,102947.405,14706.772142857142,7.0,1.0,1.0,0.2857142857142857,0
C107858,45,2,42274.119,21137.0595,8.0,1.0,0.0,0.5,0
C111766,0,3,103104.31049999999,34368.1035,7.0,3.0,0.0,0.6666666666666666,0
C108753,103,3,57005.7055,19001.901833333333,11.0,0.0,0.0,0.3333333333333333,1
C108980,57,3,66056.502,22018.834,8.0,3.0,0.0,0.3333333333333333,0
C113125,69,8,108023.8145,13502.9768125,15.0,7.0,1.0,0.625,0
C104683,38,3,120316.72600000001,40105.575333333334,11.0,0.0,0.0,0.3333333333333333,0
C100390,70,4,140003.5195,35000.879875,12.0,1.0,0.0,0.25,0
C102341,280,3,110405.56649999999,36801.8555,7.0,2.0,0.0,1.0,1
C106785,62,12,271867.7985,22655.649875,5.0,1.0,0.0,0.5,0
C108275,4,7,165933.8095,23704.829928571427,6.0,0.0,0.0,0.5714285714285714,0
C103044,7,6,136044.598,22674.099666666665,3.0,0.0,0.0,0.6666666666666666,0
C105274,26,3,56930.538,18976.846,8.0,3.0,1.0,1.0,0
C101509,131,3,81076.896,27025.631999999998,2.0,1.0,1.0,1.0,1
C114262,6,7,167025.127,23860.732428571424,10.0,2.0,0.0,0.42857142857142855,0
C110186,546,5,147560.97,29512.194,7.0,2.0,0.0,0.8,1
C103617,220,3,42296.354999999996,14098.785000000002,8.0,2.0,0.0,1.0,1
C111418,5,2,40994.272000000004,20497.136000000002,4.0,2.0,0.0,1.0,0
C114882,48,2,12766.3795,6383.1897500000005,10.0,1.0,0.0,1.0,0
C113468,249,3,44111.3955,14703.798499999999,11.0,2.0,1.0,0.6666666666666666,1
C108560,42,7,157106.6955,22443.81364285714,5.0,3.0,2.0,0.7142857142857143,0
C108094,19,1,13930.128,13930.128,6.0,3.0,0.0,1.0,0
C103013,146,4,99929.7435,24982.435875,10.0,1.0,0.0,0.75,1
C107405,5,8,97101.689,12137.711125,7.0,1.0,2.0,0.375,0
C110185,-1,1,15757.731,15757.731,5.0,0.0,0.0,1.0,0
C104147,163,1,19422.199,19422.199,8.0,2.0,1.0,1.0,1
C112226,99,3,54938.914000000004,18312.971333333335,11.0,2.0,1.0,0.3333333333333333,1
C102908,675,2,67795.988,33897.994,5.0,4.0,0.0,0.5,1
C114947,4,1,26632.593,26632.593,5.0,2.0,1.0,1.0,0
C106695,183,9,230188.581,25576.509000000002,7.0,1.0,2.0,0.5555555555555556,1
C108492,262,4,61836.7845,15459.196125000002,4.0,2.0,1.0,0.75,1
C110447,-1,11,233824.623,21256.783909090907,13.0,2.0,1.0,0.36363636363636365,0
C106299,370,2,72869.2,36434.6,9.0,3.0,0.0,0.0,1
C102844,115,2,29580.61,14790.305,10.0,3.0,1.0,0.0,1
C113760,36,8,157026.736,19628.342,10.0,3.0,2.0,0.375,0
C101543,61,4,73397.735,18349.43375,4.0,0.0,0.0,0.5,0
C100132,439,2,58558.62500000001,29279.312500000004,6.0,2.0,0.0,0.5,1
C106594,51,4,99932.748,24983.187,6.0,1.0,0.0,0.25,0
C111569,66,1,33703.569,33703.569,5.0,2.0,1.0,1.0,0
C106779,14,8,137075.1475,17134.3934375,5.0,0.0,1.0,0.5,0
C111283,9,6,161391.618,26898.603,10.0,2.0,2.0,0.16666666666666666,0
C104215,12,8,180821.023,22602.627875,6.0,1.0,1.0,0.5,0
C114233,31,4,121299.027,30324.75675,3.0,1.0,0.0,0.75,0
C113059,16,4,44809.458,11202.3645,13.0,0.0,0.0,0.75,0
C108951,31,5,91162.7265,18232.5453,7.0,2.0,0.0,0.8,0
C105266,208,8,143812.8885,17976.6110625,12.0,4.0,2.0,0.875,1
C103050,4,3,78891.76,26297.25333333333,2.0,1.0,0.0,0.0,0
C108057,11,4,87248.675,21812.16875,9.0,2.0,2.0,0.75,0
C103822,5,9,278443.149,30938.127666666664,4.0,0.0,1.0,0.4444444444444444,0
C112567,138,1,23720.032,23720.032,9.0,0.0,0.0,1.0,1
C109348,101,2,83829.438,41914.719,9.0,2.0,0.0,0.5,1
C102309,16,7,180538.1305,25791.1615,9.0,5.0,3.0,0.5714285714285714,0
C107316,118,6,203789.5845,33964.93075,4.0,1.0,3.0,0.6666666666666666,1
C102879,216,2,32269.982000000004,16134.991000000002,9.0,4.0,0.0,0.5,1
C105516,397,1,34295.472,34295.472,7.0,3.0,1.0,1.0,1
C107707,73,2,44423.07,22211.535,15.0,3.0,0.0,0.0,0
C109879,279,4,74897.878,18724.4695,10.0,2.0,1.0,1.0,1
C107226,373,2,54797.564,27398.782,5.0,2.0,0.0,0.5,1
C106837,110,6,102800.4065,17133.401083333334,9.0,0.0,1.0,0.6666666666666666,1
C103125,317,4,74614.564,18653.641,9.0,2.0,0.0,0.25,1
C107172,182,2,31704.635000000002,15852.317500000001,9.0,2.0,1.0,0.5,1
C100379,31,2,25096.853499999997,12548.426749999999,8.0,4.0,0.0,1.0,0
C106627,0,10,143492.155,14349.2155,11.0,5.0,1.0,0.6,0
C100155,546,2,71012.29800000001,35506.149000000005,7.0,1.0,1.0,0.5,1
C105569,6,8,153149.4965,19143.6870625,11.0,4.0,1.0,0.25,0
C110132,0,7,124469.692,17781.384571428574,9.0,3.0,3.0,0.7142857142857143,0
C102437,42,5,116429.4505,23285.8901,6.0,0.0,0.0,0.6,0
C103420,186,4,63123.3095,15780.827374999999,9.0,2.0,0.0,0.75,1
C113461,276,4,62375.3205,15593.830125,10.0,4.0,1.0,0.5,1
C105729,401,4,99916.5205,24979.130125,12.0,2.0,0.0,0.5,1
C109669,719,1,7450.640999999999,7450.640999999999,13.0,2.0,0.0,1.0,1
C107740,73,8,162177.9195,20272.239937500002,11.0,4.0,3.0,0.5,0
C106931,12,2,8225.751,4112.8755,7.0,2.0,1.0,1.0,0
C107439,23,2,15682.6785,7841.33925,15.0,4.0,0.0,0.5,0
C113291,151,7,156715.0955,22387.870785714284,14.0,4.0,2.0,0.8571428571428571,1
C107091,80,9,141991.298,15776.81088888889,6.0,2.0,0.0,0.5555555555555556,0
C103710,262,2,37007.776,18503.888,8.0,2.0,2.0,0.5,1
C101224,43,4,74905.8,18726.449999999997,8.0,2.0,1.0,0.75,0
C102163,11,2,27662.828,13831.414,9.0,5.0,0.0,0.5,0
C108197,843,1,18386.379,18386.379,17.0,6.0,0.0,1.0,1
C105982,365,2,50153.12,25076.56,9.0,2.0,0.0,0.0,1
C110113,47,1,30928.2665,30928.2665,6.0,1.0,1.0,1.0,0
C103469,319,5,76207.594,15241.5188,3.0,1.0,3.0,0.8,1
C102872,7,13,342351.49299999996,26334.730230769233,14.0,4.0,1.0,0.6153846153846154,0
C102141,109,11,181915.946,16537.81327272727,10.0,5.0,0.0,0.18181818181818182,1
C104841,121,1,47823.2,47823.2,5.0,2.0,0.0,0.0,1
C100558,86,3,87634.0475,29211.349166666667,8.0,3.0,1.0,1.0,0
C106461,192,2,31961.022,15980.511,3.0,0.0,0.0,0.5,1
C112665,123,4,86824.448,21706.112,14.0,8.0,1.0,0.75,1
C111805,397,3,63005.1695,21001.723166666667,6.0,1.0,0.0,0.3333333333333333,1
C104716,7,6,229627.23,38271.205,6.0,2.0,0.0,0.6666666666666666,0
C104513,5,1,4388.2,4388.2,8.0,2.0,0.0,0.0,0
C103978,117,5,78408.766,15681.753200000001,9.0,1.0,1.0,0.6,1
C107065,19,9,297399.271,33044.36344444445,6.0,2.0,1.0,0.3333333333333333,0
C112870,19,5,103292.131,20658.426199999998,10.0,6.0,1.0,0.6,0
C111968,104,2,42279.8955,21139.94775,5.0,2.0,0.0,1.0,1
C106373,2,5,121687.4725,24337.4945,8.0,3.0,0.0,0.8,0
C107298,247,4,88895.326,22223.8315,10.0,4.0,0.0,1.0,1
C101181,325,2,13917.854000000001,6958.927000000001,5.0,2.0,0.0,0.5,1
C114601,112,3,50761.3,16920.433333333334,8.0,3.0,0.0,0.3333333333333333,1
C102117,256,1,17144.31,17144.31,5.0,4.0,1.0,0.0,1
C109555,12,2,37899.4295,18949.71475,12.0,3.0,1.0,1.0,0
C105052,357,3,67725.53600000001,22575.178666666663,7.0,2.0,0.0,0.3333333333333333,1
C108606,117,7,165009.3785,23572.768357142857,9.0,1.0,0.0,0.42857142857142855,1
C107325,44,6,135049.5045,22508.250750000003,7.0,3.0,2.0,0.5,0
C114268,176,7,90482.804,12926.114857142858,7.0,1.0,0.0,0.5714285714285714,1
C103696,192,3,53286.002,17762.000666666667,6.0,3.0,0.0,0.3333333333333333,1
C103626,29,1,42668.8695,42668.8695,5.0,3.0,0.0,1.0,0
C106866,-1,11,217790.9765,19799.17968181818,11.0,5.0,1.0,0.45454545454545453,0
C110922,39,7,100085.76,14297.965714285714,3.0,0.0,2.0,0.42857142857142855,0
C111019,13,6,151193.964,25198.994000000002,12.0,1.0,1.0,0.6666666666666666,0
C106014,228,1,8742.76,8742.76,11.0,5.0,0.0,1.0,1
C101508,38,4,115673.11600000001,28918.279000000002,5.0,3.0,1.0,0.5,0
C111354,95,6,77789.337,12964.8895,7.0,0.0,0.0,0.5,1
C108355,428,1,14566.4545,14566.4545,11.0,2.0,0.0,1.0,1
C103460,0,9,189910.7445,21101.193833333335,13.0,4.0,2.0,0.6666666666666666,0
C102921,171,3,22609.954999999998,7536.651666666666,3.0,0.0,1.0,0.3333333333333333,1
C114597,188,2,14960.4495,7480.22475,4.0,3.0,0.0,0.5,1
C110900,132,4,63445.488,15861.372,6.0,1.0,1.0,0.5,1
C113613,42,6,110446.235,18407.705833333333,11.0,4.0,1.0,0.3333333333333333,0
C104101,36,1,20541.2275,20541.2275,6.0,3.0,0.0,1.0,0
C109671,9,5,104933.856,20986.7712,6.0,1.0,1.0,0.6,0
C114747,47,6,105824.677,17637.446166666665,9.0,4.0,0.0,0.5,0
C103421,129,3,98928.607,32976.20233333333,12.0,5.0,0.0,0.3333333333333333,1
C106476,182,4,89637.49,22409.3725,7.0,4.0,1.0,0.5,1
C114356,4,6,83339.544,13889.923999999999,10.0,3.0,0.0,0.8333333333333334,0
C113599,476,5,109552.714,21910.542800000003,4.0,0.0,1.0,0.4,1
C100872,162,1,8305.896,8305.896,10.0,2.0,0.0,1.0,1
C100120,13,5,164924.81,32984.962,7.0,1.0,0.0,0.8,0
C109997,127,4,130777.09249999998,32694.273125,5.0,0.0,1.0,0.5,1
C104774,2,9,215464.874,23940.541555555556,5.0,2.0,4.0,0.4444444444444444,0
C106094,20,3,36933.037,12311.012333333332,8.0,3.0,2.0,0.6666666666666666,0
C113889,5,9,185239.9665,20582.2185,4.0,1.0,2.0,0.7777777777777778,0
C100157,134,5,67651.518,13530.303600000003,5.0,3.0,2.0,0.4,1
C104018,56,1,54444.85,54444.85,10.0,5.0,0.0,0.0,0
C113725,0,5,59161.804000000004,11832.3608,14.0,2.0,1.0,0.6,0
C113693,129,5,112620.147,22524.0294,1.0,0.0,0.0,0.4,1
C114528,88,2,28684.195,14342.0975,3.0,1.0,1.0,0.5,0
C110537,311,2,36808.902,18404.451,9.0,3.0,0.0,1.0,1
C108278,2,7,119705.256,17100.750857142855,6.0,2.0,1.0,0.42857142857142855,0
C102759,3,6,125869.0915,20978.18191666667,7.0,1.0,2.0,0.6666666666666666,0
C104098,244,7,128167.999,18309.714142857145,5.0,1.0,0.0,0.42857142857142855,1
C109352,78,4,81364.421,20341.10525,7.0,1.0,1.0,0.75,0
C113846,107,3,87761.901,29253.967,8.0,3.0,1.0,0.6666666666666666,1
C108017,31,3,72129.867,24043.289,14.0,3.0,1.0,0.3333333333333333,0
C104153,0,4,86862.5115,21715.627875,4.0,1.0,2.0,0.5,0
C108261,73,4,53095.538499999995,13273.884624999999,5.0,3.0,0.0,0.75,0
C113778,138,2,32815.128,16407.564,11.0,1.0,1.0,1.0,1
C110000,209,5,46832.042,9366.4084,5.0,2.0,0.0,0.6,1
C105231,10,12,264248.661,22020.721749999997,6.0,0.0,3.0,0.25,0
C110071,604,2,45026.263,22513.1315,11.0,6.0,2.0,0.5,1
C111024,13,7,122302.6075,17471.80107142857,8.0,3.0,2.0,0.7142857142857143,0
C109308,35,2,72951.64199999999,36475.820999999996,8.0,1.0,0.0,0.5,0
C103271,101,5,120668.027,24133.6054,3.0,2.0,1.0,0.6,1
C105387,35,4,35318.068,8829.517,14.0,4.0,0.0,0.5,0
C101418,60,3,43637.6135,14545.871166666666,8.0,4.0,0.0,1.0,0
C114502,18,6,111118.278,18519.713,5.0,3.0,0.0,0.5,0
C108090,32,4,135544.91999999998,33886.229999999996,5.0,3.0,0.0,0.0,0
C103289,223,3,77296.174,25765.391333333333,6.0,2.0,0.0,0.6666666666666666,1
C103898,12,8,158202.338,19775.29225,9.0,1.0,0.0,0.25,0
C111570,60,8,161176.09100000001,20147.011375,7.0,1.0,0.0,0.375,0
C113796,514,2,35517.576,17758.788,6.0,3.0,0.0,0.5,1
C114508,145,6,99309.2745,16551.54575,5.0,1.0,0.0,0.6666666666666666,1
C106031,118,3,89122.872,29707.624,4.0,1.0,1.0,0.6666666666666666,1
C112186,252,4,59088.865999999995,14772.216499999999,12.0,2.0,0.0,0.5,1
C109755,370,3,16518.0575,5506.019166666666,12.0,4.0,1.0,0.6666666666666666,1
C112035,200,1,14006.43,14006.43,9.0,3.0,0.0,0.0,1
C112454,89,5,133399.09,26679.818,10.0,3.0,0.0,0.0,0
C109297,14,1,32675.7425,32675.7425,10.0,3.0,0.0,1.0,0
C112730,192,4,85345.0525,21336.263124999998,11.0,2.0,1.0,0.5,1
C104057,24,3,59378.374,19792.791333333334,9.0,3.0,1.0,0.3333333333333333,0
C105865,534,1,23109.070000000003,23109.070000000003,11.0,2.0,0.0,0.0,1
C108542,115,3,19620.712,6540.2373333333335,6.0,1.0,1.0,0.3333333333333333,1
C101108,28,5,101459.919,20291.983799999998,13.0,6.0,0.0,0.8,0
C111905,454,3,48462.699,16154.233,3.0,2.0,0.0,0.6666666666666666,1
C110798,161,7,147869.75149999998,21124.250214285716,10.0,2.0,0.0,0.5714285714285714,1
C112169,63,5,59533.298,11906.6596,9.0,3.0,0.0,0.2,0
C111635,6,16,396146.403,24759.1501875,10.0,2.0,5.0,0.6875,0
C112268,259,6,189341.9665,31556.994416666665,8.0,1.0,1.0,0.16666666666666666,1
C110761,20,12,298976.8535,24914.73779166667,11.0,4.0,2.0,0.6666666666666666,0
C100982,80,5,88989.048,17797.8096,12.0,5.0,0.0,0.4,0
C107243,56,7,146691.982,20955.997428571427,6.0,1.0,0.0,0.7142857142857143,0
C111783,308,3,57609.1545,19203.051499999998,4.0,1.0,1.0,0.6666666666666666,1
C109704,169,2,40580.176,20290.088,6.0,1.0,1.0,0.5,1
C108735,120,2,27404.541,13702.2705,9.0,3.0,0.0,0.5,1
C109513,21,5,102592.9,20518.579999999998,9.0,1.0,0.0,0.0,0
C109306,34,2,32431.230499999998,16215.615249999999,15.0,1.0,0.0,0.5,0
C107213,5,7,135848.893,19406.984714285714,5.0,2.0,2.0,0.42857142857142855,0
C104414,323,3,52391.253000000004,17463.751,12.0,6.0,1.0,0.6666666666666666,1
C103767,360,5,178005.1105,35601.0221,4.0,2.0,0.0,0.4,1
C101762,282,3,145495.70299999998,48498.56766666666,8.0,4.0,0.0,0.3333333333333333,1
C100060,0,3,57505.7,19168.56666666667,7.0,4.0,0.0,0.3333333333333333,0
C112004,371,3,80702.732,26900.910666666667,6.0,3.0,0.0,0.3333333333333333,1
C101502,51,3,61446.768000000004,20482.256,10.0,1.0,0.0,0.6666666666666666,0
C100465,121,1,36838.808000000005,36838.808000000005,8.0,1.0,0.0,1.0,1
C112022,136,5,91396.582,18279.3164,7.0,1.0,1.0,0.2,1
C104587,59,11,253734.8725,23066.80659090909,6.0,3.0,2.0,0.8181818181818182,0
C100586,155,2,43001.874,21500.937,13.0,5.0,0.0,1.0,1
C104343,4,1,19283.82,19283.82,8.0,4.0,1.0,0.0,0
C103999,60,2,66443.614,33221.807,11.0,4.0,1.0,0.5,0
C112987,49,3,44312.557,14770.852333333334,7.0,2.0,0.0,0.6666666666666666,0
C107256,472,4,115709.6325,28927.408125,8.0,3.0,0.0,0.25,1
C111725,124,1,38986.128000000004,38986.128000000004,10.0,1.0,0.0,1.0,1
C101765,70,3,77404.257,25801.419000000005,7.0,0.0,1.0,0.6666666666666666,0
C110373,22,2,21788.108,10894.054,4.0,2.0,0.0,1.0,0
C104727,148,3,63531.335999999996,21177.111999999997,6.0,3.0,0.0,0.3333333333333333,1
C109884,159,8,172398.5025,21549.8128125,8.0,2.0,2.0,0.5,1
C110386,131,5,137622.404,27524.4808,6.0,0.0,1.0,0.2,1
C111561,20,8,198787.299,24848.412375,11.0,1.0,1.0,0.25,0
C111023,68,4,60907.615000000005,15226.903750000001,7.0,2.0,1.0,0.5,0
C107553,111,1,3804.7,3804.7,4.0,3.0,0.0,0.0,1
C109455,92,5,122793.1615,24558.6323,11.0,2.0,0.0,0.8,1
C100608,70,6,179958.417,29993.069499999998,15.0,3.0,2.0,0.3333333333333333,0
C113915,24,3,74016.847,24672.282333333336,6.0,1.0,1.0,0.6666666666666666,0
C100716,142,1,85091.86,85091.86,9.0,4.0,1.0,0.0,1
C112592,90,6,94970.201,15828.366833333333,6.0,3.0,1.0,0.3333333333333333,0
C114072,101,3,38509.137,12836.379,7.0,3.0,0.0,0.3333333333333333,1
C107899,177,4,95742.6815,23935.670375,8.0,3.0,2.0,0.5,1
C110217,277,7,125216.1725,17888.024642857144,7.0,0.0,0.0,0.5714285714285714,1
C109172,4,2,56756.229,28378.1145,12.0,3.0,0.0,0.5,0
C106019,6,2,45502.97,22751.485,15.0,4.0,0.0,0.0,0
C114889,596,1,770.128,770.128,13.0,4.0,0.0,1.0,1
C112963,56,2,13964.492,6982.246,5.0,0.0,0.0,0.5,0
C109651,23,7,117510.94750000001,16787.278214285714,8.0,1.0,4.0,0.42857142857142855,0
C100144,64,5,177611.899,35522.3798,5.0,2.0,1.0,0.6,0
C106334,229,2,39959.0065,19979.50325,9.0,4.0,1.0,0.5,1
C109831,25,1,28127.961000000003,28127.961000000003,10.0,2.0,0.0,1.0,0
C112471,19,10,189054.8365,18905.483650000002,11.0,2.0,1.0,0.8,0
C111810,406,1,20449.854,20449.854,15.0,4.0,0.0,1.0,1
C104614,86,2,9625.0785,4812.53925,4.0,1.0,0.0,0.5,0
C102625,230,3,26156.792999999998,8718.930999999999,9.0,4.0,0.0,0.6666666666666666,1
C108619,17,8,163013.0605,20376.6325625,12.0,3.0,1.0,0.875,0
C108552,4,10,175746.7435,17574.67435,5.0,2.0,1.0,0.8,0
C106672,83,3,50679.7435,16893.24783333333,5.0,1.0,0.0,0.6666666666666666,0
C112519,28,1,11469.759999999998,11469.759999999998,6.0,2.0,1.0,0.0,0
C100369,81,2,33924.270000000004,16962.135,9.0,4.0,0.0,0.5,0
C103423,160,11,352929.5445,32084.50404545455,4.0,1.0,0.0,0.45454545454545453,1
C106420,87,1,22508.862999999998,22508.862999999998,6.0,2.0,0.0,1.0,0
C112254,49,6,114432.336,19072.056,6.0,3.0,2.0,0.6666666666666666,0
C103722,72,6,204042.175,34007.02916666667,6.0,1.0,1.0,0.5,0
C108429,152,4,73074.141,18268.53525,6.0,3.0,3.0,0.5,1
C112321,7,9,174688.561,19409.84011111111,9.0,1.0,2.0,0.6666666666666666,0
