customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total_score,rfm_segment
C104461,46,1,2988.33,4,1,1,6,New Customers
C104462,178,4,102314.067,2,4,4,10,Cannot Lose Them
C104463,19,2,9124.124,5,2,1,8,New Customers
C104465,282,2,60216.464,2,2,3,7,Hibernating
C104466,104,2,25152.914000000004,3,2,2,7,Hibernating
C104468,32,5,124817.722,4,4,5,13,Champions
C104470,289,1,34287.336,1,1,2,4,Lost
C104472,69,6,123984.6515,3,5,5,13,Loyal Customers
C104476,32,7,158442.2685,4,5,5,14,Champions
C104477,53,3,59968.816,4,3,3,10,Loyal Customers
C104479,327,2,29878.178999999996,1,2,2,5,Lost
C104482,879,2,16736.765,1,2,1,4,Lost
C104484,385,1,26204.496,1,1,2,4,Lost
C104485,10,9,131084.769,5,5,5,15,Champions
C104487,431,2,44308.4,1,2,3,6,Hibernating
C104488,65,2,27735.566,3,2,2,7,Hibernating
C104489,117,1,8002.620000000001,3,1,1,5,Hibernating
C104490,67,5,67128.548,3,4,4,11,Loyal Customers
C104491,28,5,98510.558,4,4,4,12,Champions
C104492,92,5,69609.1105,3,4,4,11,Loyal Customers
C104493,225,2,26222.887,2,2,2,6,Lost
C104494,165,4,51718.9205,2,4,3,9,At Risk
C104496,103,10,156108.734,3,5,5,13,Loyal Customers
C104501,19,2,58365.551999999996,5,2,3,10,New Customers
C104502,188,1,18523.77,2,1,2,5,Lost
C104503,425,3,70667.666,1,3,4,8,At Risk
C104504,348,2,23974.159,1,2,2,5,Lost
C104505,114,3,65621.539,3,3,4,10,Loyal Customers
C104506,40,6,196116.9275,4,5,5,14,Champions
C104507,71,8,154748.058,3,5,5,13,Loyal Customers
C104509,57,4,100287.53,4,4,4,12,Champions
C104510,1,4,116910.50949999999,5,4,5,14,Champions
C104511,139,2,39171.932,3,2,3,8,Potential Loyalists
C104513,5,1,4388.2,5,1,1,7,New Customers
C104514,339,1,4438.56,1,1,1,3,Lost
C104515,11,4,78895.2415,5,4,4,13,Champions
C104516,249,4,67424.90000000001,2,4,4,10,Cannot Lose Them
C104517,65,7,151947.55800000002,3,5,5,13,Loyal Customers
C104518,730,3,28284.602,1,3,2,6,At Risk
C104520,83,1,9067.67,3,1,1,5,Hibernating
C104521,-1,2,33333.704999999994,5,2,2,9,New Customers
C104522,23,4,113914.4805,4,4,5,13,Champions
C104523,849,2,78002.97,1,2,4,7,Hibernating
C104525,12,5,140138.574,5,4,5,14,Champions
C104526,383,2,52096.7735,1,2,3,6,Hibernating
C104527,324,4,89711.8995,1,4,4,9,Cannot Lose Them
C104528,91,1,19331.118000000002,3,1,2,6,Hibernating
C104529,81,2,33018.907999999996,3,2,2,7,Hibernating
C104530,62,2,39903.146499999995,4,2,3,9,New Customers
C104531,25,2,27325.802999999996,4,2,2,8,New Customers
C104532,74,11,289184.072,3,5,5,13,Loyal Customers
C104533,48,1,14510.48,4,1,1,6,New Customers
C104534,599,1,11821.158000000001,1,1,1,3,Lost
C104536,95,2,53575.679000000004,3,2,3,8,Potential Loyalists
C104537,19,2,18544.484,5,2,2,9,New Customers
C104538,424,2,54681.542,1,2,3,6,Hibernating
C104539,183,3,30836.962,2,3,2,7,At Risk
C104540,0,6,193700.9885,5,5,5,15,Champions
C104542,178,3,46412.27250000001,2,3,3,8,At Risk
C104543,199,1,7231.617,2,1,1,4,Lost
C104544,185,2,50037.384,2,2,3,7,Hibernating
C104545,266,1,13760.128,2,1,1,4,Lost
C104547,24,9,190557.0815,4,5,5,14,Champions
C104548,406,1,3166.47,1,1,1,3,Lost
C104549,1004,1,33807.52,1,1,2,4,Lost
C104551,169,5,101167.21100000001,2,4,4,10,Cannot Lose Them
C104552,46,2,34399.242,4,2,2,8,New Customers
C104553,59,1,58552.06,4,1,3,8,New Customers
C104554,131,3,63132.462,3,3,4,10,Loyal Customers
C104555,207,1,31356.041999999994,2,1,2,5,Lost
C104556,210,3,58788.189999999995,2,3,3,8,At Risk
C104557,64,9,340165.125,3,5,5,13,Loyal Customers
C104558,41,3,51426.960999999996,4,3,3,10,Loyal Customers
C104559,527,1,2965.1,1,1,1,3,Lost
C104561,-1,4,42878.0755,5,4,3,12,Loyal Customers
C104562,170,4,63246.6405,2,4,4,10,Cannot Lose Them
C104564,747,1,3123.9455,1,1,1,3,Lost
C104566,395,1,9496.39,1,1,1,3,Lost
C104567,1,2,39489.304000000004,5,2,3,10,New Customers
C104570,819,3,34830.66,1,3,2,6,At Risk
C104571,41,5,138770.095,4,4,5,13,Champions
C104573,65,1,29660.18,3,1,2,6,Hibernating
C104574,126,2,36071.703,3,2,2,7,Hibernating
C104575,122,2,28640.440499999997,3,2,2,7,Hibernating
C104576,96,1,16225.552000000003,3,1,1,5,Hibernating
C104577,242,6,113487.60250000001,2,5,5,12,Cannot Lose Them
C104578,137,2,34235.56,3,2,2,7,Hibernating
C104579,98,1,3089.08,3,1,1,5,Hibernating
C104580,10,6,180009.876,5,5,5,15,Champions
C104581,102,12,276073.2475,3,5,5,13,Loyal Customers
C104582,11,3,49842.957,5,3,3,11,Loyal Customers
C104587,59,11,253734.8725,4,5,5,14,Champions
C104589,86,2,17171.09,3,2,1,6,Hibernating
C104590,87,1,26348.269999999997,3,1,2,6,Hibernating
C104592,0,4,139979.0885,5,4,5,14,Champions
C104593,131,2,24338.4655,3,2,2,7,Hibernating
C104594,171,1,21816.79,2,1,2,5,Lost
C104595,150,2,44005.69,2,2,3,7,Hibernating
C104596,54,3,66598.166,4,3,4,11,Loyal Customers
C104597,616,1,20442.816,1,1,2,4,Lost
C104598,1,4,160987.854,5,4,5,14,Champions
C104600,543,3,116566.09199999999,1,3,5,9,At Risk
C104604,59,15,336246.6335,4,5,5,14,Champions
C104606,15,1,29938.29,5,1,2,8,New Customers
C104608,237,4,67134.873,2,4,4,10,Cannot Lose Them
C104609,389,3,42041.7945,1,3,3,7,At Risk
C104610,491,2,14873.907499999998,1,2,1,4,Lost
C104612,20,1,26605.296,5,1,2,8,New Customers
C104614,86,2,9625.0785,3,2,1,6,Hibernating
C104615,693,1,17217.566,1,1,1,3,Lost
C104616,23,1,10822.329,4,1,1,6,New Customers
C104619,723,1,65942.23,1,1,4,6,Hibernating
C104620,205,3,44959.842,2,3,3,8,At Risk
C104623,21,3,25585.236,4,3,2,9,Loyal Customers
C104624,236,6,97975.2175,2,5,4,11,Cannot Lose Them
C104625,110,1,2818.24,3,1,1,5,Hibernating
C104626,3,3,115924.58,5,3,5,13,Loyal Customers
C104627,178,1,17334.39,2,1,1,4,Lost
C104628,373,1,13289.4865,1,1,1,3,Lost
C104629,58,2,68128.29999999999,4,2,4,10,New Customers
C104630,103,5,91770.579,3,4,4,11,Loyal Customers
C104631,394,1,10256.144,1,1,1,3,Lost
C104634,12,18,400857.10099999997,5,5,5,15,Champions
C104637,416,1,15337.46,1,1,1,3,Lost
C104638,36,1,46284.79,4,1,3,8,New Customers
C104639,211,5,123109.0555,2,4,5,11,Cannot Lose Them
C104640,15,6,185721.6475,5,5,5,15,Champions
C104641,406,2,33112.907999999996,1,2,2,5,Lost
C104642,54,2,69556.051,4,2,4,10,New Customers
C104643,164,6,93591.291,2,5,4,11,Cannot Lose Them
C104645,354,8,118280.138,1,5,5,11,Cannot Lose Them
C104646,3,4,70382.0485,5,4,4,13,Champions
C104647,35,5,114202.0545,4,4,5,13,Champions
C104648,376,2,47494.886,1,2,3,6,Hibernating
C104649,59,7,143286.028,4,5,5,14,Champions
C104650,209,1,53004.15,2,1,3,6,Hibernating
C104651,146,2,25981.652499999997,2,2,2,6,Lost
C104654,119,2,51060.456000000006,3,2,3,8,Potential Loyalists
C104655,59,1,24672.887,4,1,2,7,New Customers
C104657,25,5,129386.33300000001,4,4,5,13,Champions
C104658,8,5,64580.002,5,4,4,13,Champions
C104659,35,2,23128.767,4,2,2,8,New Customers
C104660,23,4,133286.2715,4,4,5,13,Champions
C104662,192,2,44482.2355,2,2,3,7,Hibernating
C104663,368,3,92325.4755,1,3,4,8,At Risk
C104664,36,14,315571.70399999997,4,5,5,14,Champions
C104665,31,1,4128.984,4,1,1,6,New Customers
C104666,77,4,115565.495,3,4,5,12,Loyal Customers
C104667,205,1,11680.92,2,1,1,4,Lost
C104668,171,1,21172.3185,2,1,2,5,Lost
C104669,50,3,45139.0205,4,3,3,10,Loyal Customers
C104670,64,3,41126.502,3,3,3,9,Loyal Customers
C104671,4,5,117142.6695,5,4,5,14,Champions
C104675,42,1,1523.63,4,1,1,6,New Customers
C104677,49,5,99542.737,4,4,4,12,Champions
C104678,25,3,42649.695999999996,4,3,3,10,Loyal Customers
C104679,250,1,14687.1075,2,1,1,4,Lost
C104680,70,4,51963.853,3,4,3,10,Loyal Customers
C104681,74,3,45948.279500000004,3,3,3,9,Loyal Customers
C104683,38,3,120316.72600000001,4,3,5,12,Loyal Customers
C104684,193,2,13055.664000000002,2,2,1,5,Lost
C104686,83,1,40245.54,3,1,3,7,Potential Loyalists
C104688,92,4,61463.51,3,4,3,10,Loyal Customers
C104689,13,5,56429.4975,5,4,3,12,Loyal Customers
C104693,144,1,14685.48,2,1,1,4,Lost
C104699,91,1,2172.34,3,1,1,5,Hibernating
C104701,70,3,94018.03,3,3,4,10,Loyal Customers
C104702,11,4,35742.984,5,4,2,11,Loyal Customers
C104703,284,1,6792.9365,2,1,1,4,Lost
C104704,128,3,52139.609000000004,3,3,3,9,Loyal Customers
C104705,397,4,79839.149,1,4,4,9,Cannot Lose Them
C104708,45,8,196077.00999999998,4,5,5,14,Champions
C104709,142,4,106747.834,2,4,4,10,Cannot Lose Them
C104712,71,3,62362.316,3,3,3,9,Loyal Customers
C104713,72,1,21908.16,3,1,2,6,Hibernating
C104714,92,5,111768.5845,3,4,5,12,Loyal Customers
C104716,7,6,229627.23,5,5,5,15,Champions
C104719,1,11,281592.0745,5,5,5,15,Champions
C104721,179,1,55719.514500000005,2,1,3,6,Hibernating
C104722,131,3,51158.686,3,3,3,9,Loyal Customers
C104725,12,2,75557.0965,5,2,4,11,New Customers
C104726,712,1,19388.504,1,1,2,4,Lost
C104727,148,3,63531.335999999996,2,3,4,9,At Risk
C104728,79,4,53419.528000000006,3,4,3,10,Loyal Customers
C104729,89,4,62235.039,3,4,3,10,Loyal Customers
C104730,277,1,7052.8285,2,1,1,4,Lost
C104731,329,1,4090.51,1,1,1,3,Lost
C104732,60,4,68598.439,4,4,4,12,Champions
C104733,21,4,72652.5355,4,4,4,12,Champions
C104734,317,6,157804.0355,1,5,5,11,Cannot Lose Them
C104735,127,5,137062.169,3,4,5,12,Loyal Customers
C104736,177,3,45202.90550000001,2,3,3,8,At Risk
C104737,102,1,682.06,3,1,1,5,Hibernating
C104738,267,4,37188.85,2,4,2,8,At Risk
C104740,76,1,15073.08,3,1,1,5,Hibernating
C104741,76,5,74357.7365,3,4,4,11,Loyal Customers
C104742,32,2,75531.3155,4,2,4,10,New Customers
C104744,93,1,27854.75,3,1,2,6,Hibernating
C104745,47,3,24136.392,4,3,2,9,Loyal Customers
C104747,67,2,41743.40900000001,3,2,3,8,Potential Loyalists
C104748,4,5,167203.3255,5,4,5,14,Champions
C104749,277,2,33227.212,2,2,2,6,Lost
C104750,70,2,48800.241,3,2,3,8,Potential Loyalists
C104751,55,7,107194.485,4,5,4,13,Champions
C104753,118,3,61059.658500000005,3,3,3,9,Loyal Customers
C104754,61,8,127386.1525,4,5,5,14,Champions
C104755,0,2,23332.912,5,2,2,9,New Customers
C104757,39,1,12654.341999999999,4,1,1,6,New Customers
C104758,15,6,124621.3395,5,5,5,15,Champions
C104759,10,6,96636.3375,5,5,4,14,Champions
C104760,411,2,49505.0705,1,2,3,6,Hibernating
C104761,81,2,75762.579,3,2,4,9,Potential Loyalists
C104762,65,1,10801.94,3,1,1,5,Hibernating
C104765,605,1,46599.2005,1,1,3,5,Hibernating
C104767,320,1,8383.5315,1,1,1,3,Lost
C104768,4,8,148183.033,5,5,5,15,Champions
C104771,57,1,40227.53,4,1,3,8,New Customers
C104772,4,15,294234.028,5,5,5,15,Champions
C104774,2,9,215464.874,5,5,5,15,Champions
C104775,72,1,31277.29,3,1,2,6,Hibernating
C104776,508,1,42713.96,1,1,3,5,Hibernating
C104777,62,3,27332.411,4,3,2,9,Loyal Customers
C104778,17,1,35953.555,5,1,2,8,New Customers
C104779,52,5,85585.9465,4,4,4,12,Champions
C104780,83,7,141593.093,3,5,5,13,Loyal Customers
C104782,19,3,38584.485,5,3,3,11,Loyal Customers
C104783,178,2,56645.766,2,2,3,7,Hibernating
C104784,12,7,165451.61549999999,5,5,5,15,Champions
C104785,-1,2,18347.823,5,2,2,9,New Customers
C104788,39,9,179017.442,4,5,5,14,Champions
C104790,56,1,63090.23,4,1,3,8,New Customers
C104791,290,1,34095.008,1,1,2,4,Lost
C104792,387,4,128103.3545,1,4,5,10,Cannot Lose Them
C104793,776,1,15182.937,1,1,1,3,Lost
C104797,458,1,50175.143,1,1,3,5,Hibernating
C104798,296,2,51790.7295,1,2,3,6,Hibernating
C104799,158,1,13398.372,2,1,1,4,Lost
C104800,149,1,47934.38,2,1,3,6,Hibernating
C104803,81,3,56687.613,3,3,3,9,Loyal Customers
C104804,197,1,15079.446,2,1,1,4,Lost
C104805,53,3,71800.14499999999,4,3,4,11,Loyal Customers
C104806,760,1,8538.08,1,1,1,3,Lost
C104807,252,1,4656.98,2,1,1,4,Lost
C104808,21,4,108342.467,4,4,5,13,Champions
C104809,346,2,27693.02,1,2,2,5,Lost
C104810,584,1,11511.225999999999,1,1,1,3,Lost
C104811,57,5,134640.5055,4,4,5,13,Champions
C104812,11,3,52216.28,5,3,3,11,Loyal Customers
C104813,43,3,50273.26149999999,4,3,3,10,Loyal Customers
C104814,0,5,52433.4605,5,4,3,12,Loyal Customers
C104816,34,13,264657.246,4,5,5,14,Champions
C104817,57,11,168493.102,4,5,5,14,Champions
C104819,106,5,147444.555,3,4,5,12,Loyal Customers
C104820,9,4,64392.658,5,4,4,13,Champions
C104821,103,4,74484.695,3,4,4,11,Loyal Customers
C104822,422,1,7645.81,1,1,1,3,Lost
C104823,53,4,75203.6695,4,4,4,12,Champions
C104824,108,1,19094.98,3,1,2,6,Hibernating
C104825,188,3,90966.075,2,3,4,9,At Risk
C104827,10,2,14220.88,5,2,1,8,New Customers
C104828,8,3,35678.43,5,3,2,10,Loyal Customers
C104829,19,5,103679.9945,5,4,4,13,Champions
C104831,0,6,175376.134,5,5,5,15,Champions
C104832,77,1,12023.982,3,1,1,5,Hibernating
C104833,347,2,36548.91,1,2,2,5,Lost
C104835,1,5,107586.485,5,4,5,14,Champions
C104836,228,2,26870.094,2,2,2,6,Lost
C104838,152,2,31303.375,2,2,2,6,Lost
C104839,112,7,132476.0785,3,5,5,13,Loyal Customers
C104840,17,3,32499.1395,5,3,2,10,Loyal Customers
C104841,121,1,47823.2,3,1,3,7,Potential Loyalists
C104843,37,3,15207.9335,4,3,1,8,Loyal Customers
C104844,3,15,261485.761,5,5,5,15,Champions
C104846,1,10,169157.7795,5,5,5,15,Champions
C104848,25,7,102947.405,4,5,4,13,Champions
C104849,500,3,47025.089499999995,1,3,3,7,At Risk
C104850,405,1,36800.46,1,1,2,4,Lost
C104852,387,5,50449.888000000006,1,4,3,8,At Risk
C104853,297,1,44275.689,1,1,3,5,Hibernating
C104854,64,10,178989.9295,3,5,5,13,Loyal Customers
C104855,6,9,156458.5235,5,5,5,15,Champions
C104856,65,5,160059.282,3,4,5,12,Loyal Customers
C104857,42,5,115946.59000000001,4,4,5,13,Champions
C104858,69,4,54743.551999999996,3,4,3,10,Loyal Customers
C104859,234,7,149470.06,2,5,5,12,Cannot Lose Them
C104860,16,2,17206.420000000002,5,2,1,8,New Customers
C104861,76,7,120070.831,3,5,5,13,Loyal Customers
C104863,55,1,18124.4905,4,1,1,6,New Customers
C104864,493,1,21920.33,1,1,2,4,Lost
C104865,98,1,25349.4905,3,1,2,6,Hibernating
C104867,63,2,29187.613,3,2,2,7,Hibernating
C104869,46,2,73182.78,4,2,4,10,New Customers
C104871,3,3,39985.078,5,3,3,11,Loyal Customers
C104872,369,3,46619.902,1,3,3,7,At Risk
C104873,722,1,13633.49,1,1,1,3,Lost
C104874,47,1,6121.7429999999995,4,1,1,6,New Customers
C104875,10,3,27201.124499999998,5,3,2,10,Loyal Customers
C104878,46,7,90464.4135,4,5,4,13,Champions
C104879,58,9,172244.4225,4,5,5,14,Champions
C104881,531,1,29580.021,1,1,2,4,Lost
C104882,75,8,121307.237,3,5,5,13,Loyal Customers
C104884,135,2,4046.7980000000007,3,2,1,6,Hibernating
C104885,145,6,146934.672,2,5,5,12,Cannot Lose Them
C104886,242,2,70304.92050000001,2,2,4,8,Hibernating
C104887,30,6,86038.4335,4,5,4,13,Champions
C104889,-1,1,25534.05,5,1,2,8,New Customers
C104890,482,2,45372.393,1,2,3,6,Hibernating
C104891,4,6,95616.494,5,5,4,14,Champions
C104892,12,5,141863.152,5,4,5,14,Champions
C104893,17,1,5552.820000000001,5,1,1,7,New Customers
C104894,173,4,69701.745,2,4,4,10,Cannot Lose Them
C104896,164,3,44142.331999999995,2,3,3,8,At Risk
C104899,262,2,23295.36,2,2,2,6,Lost
C104900,219,5,131917.928,2,4,5,11,Cannot Lose Them
C104901,281,4,92818.326,2,4,4,10,Cannot Lose Them
C104902,61,3,55678.5325,4,3,3,10,Loyal Customers
C104904,154,3,59270.0265,2,3,3,8,At Risk
C104905,258,2,12053.271,2,2,1,5,Lost
C104906,44,3,79568.083,4,3,4,11,Loyal Customers
C104908,281,2,15460.341499999999,2,2,1,5,Lost
C104909,548,2,13920.7195,1,2,1,4,Lost
C104910,362,2,31043.548,1,2,2,5,Lost
C104912,43,1,13804.611499999999,4,1,1,6,New Customers
C104913,243,1,36185.069500000005,2,1,2,5,Lost
C104914,168,3,78613.433,2,3,4,9,At Risk
C104915,10,3,70250.82800000001,5,3,4,12,Loyal Customers
C104916,14,6,173353.847,5,5,5,15,Champions
C104917,15,2,44695.17,5,2,3,10,New Customers
C104919,-1,2,22812.438000000002,5,2,2,9,New Customers
C104920,109,4,77291.31899999999,3,4,4,11,Loyal Customers
C104921,183,1,28384.04,2,1,2,5,Lost
C104922,613,2,51793.39899999999,1,2,3,6,Hibernating
C104925,81,2,32737.5415,3,2,2,7,Hibernating
C104926,0,5,120074.4805,5,4,5,14,Champions
C104927,16,4,180742.008,5,4,5,14,Champions
C104928,589,1,7776.3865000000005,1,1,1,3,Lost
C104929,84,7,158366.5055,3,5,5,13,Loyal Customers
C104930,45,7,110613.31049999999,4,5,5,14,Champions
C104931,42,2,17325.8675,4,2,1,7,New Customers
C104932,2,3,30083.778499999997,5,3,2,10,Loyal Customers
C104933,280,2,58368.0025,2,2,3,7,Hibernating
C104934,273,1,15286.11,2,1,1,4,Lost
C104935,152,6,137003.464,2,5,5,12,Cannot Lose Them
C104936,235,1,14886.24,2,1,1,4,Lost
C104938,14,5,97798.421,5,4,4,13,Champions
C104939,61,2,29616.1725,4,2,2,8,New Customers
C104940,84,4,71577.517,3,4,4,11,Loyal Customers
C104941,92,1,6830.785,3,1,1,5,Hibernating
C104942,656,1,15715.207999999999,1,1,1,3,Lost
C104944,31,4,60862.8545,4,4,3,11,Loyal Customers
C104945,13,1,17179.63,5,1,1,7,New Customers
C104947,5,19,312817.4495,5,5,5,15,Champions
C104948,618,1,16270.08,1,1,1,3,Lost
C104949,57,5,28230.705500000004,4,4,2,10,Loyal Customers
C104950,9,6,151731.936,5,5,5,15,Champions
C104951,427,1,16907.32,1,1,1,3,Lost
C104952,8,2,28059.4,5,2,2,9,New Customers
C104953,51,8,139267.531,4,5,5,14,Champions
C104954,41,6,122356.302,4,5,5,14,Champions
C104955,250,1,70604.91,2,1,4,7,Hibernating
C104958,118,8,120583.131,3,5,5,13,Loyal Customers
C104959,92,5,179990.1215,3,4,5,12,Loyal Customers
C104960,106,6,97230.8385,3,5,4,12,Loyal Customers
C104962,14,1,4532.26,5,1,1,7,New Customers
C104963,56,2,40328.04,4,2,3,9,New Customers
C104965,28,3,82970.237,4,3,4,11,Loyal Customers
C104967,31,3,68608.427,4,3,4,11,Loyal Customers
C104968,231,3,24999.1365,2,3,2,7,At Risk
C104970,165,2,18951.142,2,2,2,6,Lost
C104972,177,7,139696.038,2,5,5,12,Cannot Lose Them
C104973,24,2,83780.12,4,2,4,10,New Customers
C104975,192,2,32111.19,2,2,2,6,Lost
C104976,115,4,104666.38,3,4,4,11,Loyal Customers
C104978,487,2,29484.485999999997,1,2,2,5,Lost
C104979,4,9,137434.6255,5,5,5,15,Champions
C104981,80,7,152998.5485,3,5,5,13,Loyal Customers
C104984,8,2,26935.0665,5,2,2,9,New Customers
C104985,30,4,127100.845,4,4,5,13,Champions
C104987,188,1,36944.17,2,1,2,5,Lost
C104989,10,4,73693.36,5,4,4,13,Champions
C104991,18,3,137987.568,5,3,5,13,Loyal Customers
C104992,264,1,0.0,2,1,1,4,Lost
C104993,14,4,94641.44,5,4,4,13,Champions
C104995,819,1,90155.7,1,1,4,6,Hibernating
C104996,42,2,48891.481,4,2,3,9,New Customers
C104997,45,2,28517.603,4,2,2,8,New Customers
C105000,60,4,64273.4165,4,4,4,12,Champions
C105002,584,1,7489.224000000001,1,1,1,3,Lost
C105003,191,6,63235.479,2,5,4,11,Cannot Lose Them
C105005,94,2,27607.6795,3,2,2,7,Hibernating
C105006,43,1,15035.720000000001,4,1,1,6,New Customers
C105008,71,1,38545.55,3,1,3,7,Potential Loyalists
C105009,47,2,12991.0,4,2,1,7,New Customers
C105011,16,4,98920.7175,5,4,4,13,Champions
C105012,90,4,138929.6,3,4,5,12,Loyal Customers
C105013,107,5,70580.41100000001,3,4,4,11,Loyal Customers
C105014,163,1,14991.29,2,1,1,4,Lost
C105015,178,1,12442.608,2,1,1,4,Lost
C105017,64,1,6073.673,3,1,1,5,Hibernating
C105018,30,1,44155.590000000004,4,1,3,8,New Customers
C105019,32,7,106056.539,4,5,4,13,Champions
C105020,146,2,43545.179500000006,2,2,3,7,Hibernating
C105022,174,2,33207.0095,2,2,2,6,Lost
C105023,30,3,93182.42,4,3,4,11,Loyal Customers
C105024,25,2,42645.728,4,2,3,9,New Customers
C105026,-1,3,57153.949,5,3,3,11,Loyal Customers
C105027,17,6,96545.48,5,5,4,14,Champions
C105029,270,5,122569.57949999999,2,4,5,11,Cannot Lose Them
C105031,4,8,141540.0115,5,5,5,15,Champions
C105032,238,3,32267.364,2,3,2,7,At Risk
C105035,4,2,30515.6475,5,2,2,9,New Customers
C105037,18,4,50919.204000000005,5,4,3,12,Loyal Customers
C105039,351,1,41741.009999999995,1,1,3,5,Hibernating
C105040,204,1,1438.2904999999998,2,1,1,4,Lost
C105043,21,5,93210.188,4,4,4,12,Champions
C105044,43,4,30675.1425,4,4,2,10,Loyal Customers
C105045,56,1,16973.259000000002,4,1,1,6,New Customers
C105047,740,1,12881.24,1,1,1,3,Lost
C105049,64,4,114103.3605,3,4,5,12,Loyal Customers
C105050,290,2,20692.9245,1,2,2,5,Lost
C105051,563,2,35509.916,1,2,2,5,Lost
C105052,357,3,67725.53600000001,1,3,4,8,At Risk
C105054,411,2,39581.263,1,2,3,6,Hibernating
C105057,96,7,183478.389,3,5,5,13,Loyal Customers
C105058,107,7,110226.261,3,5,5,13,Loyal Customers
C105059,6,5,53756.845,5,4,3,12,Loyal Customers
C105060,0,3,105818.3575,5,3,4,12,Loyal Customers
C105061,74,6,83133.0115,3,5,4,12,Loyal Customers
C105062,246,2,68817.599,2,2,4,8,Hibernating
C105063,4,3,67452.792,5,3,4,12,Loyal Customers
C105064,72,5,78306.1885,3,4,4,11,Loyal Customers
C105065,13,3,89785.781,5,3,4,12,Loyal Customers
C105066,106,2,22949.8,3,2,2,7,Hibernating
C105067,834,1,9884.328000000001,1,1,1,3,Lost
C105068,74,10,210654.488,3,5,5,13,Loyal Customers
C105072,467,1,22328.11,1,1,2,4,Lost
C105074,16,4,61602.68949999999,5,4,3,12,Loyal Customers
C105076,143,9,196818.0345,2,5,5,12,Cannot Lose Them
C105077,44,8,127278.7545,4,5,5,14,Champions
C105078,180,1,37092.34,2,1,2,5,Lost
C105079,-1,7,154249.781,5,5,5,15,Champions
C105080,199,1,12231.31,2,1,1,4,Lost
C105081,269,2,16440.55,2,2,1,5,Lost
C105082,35,2,74356.04000000001,4,2,4,10,New Customers
C105083,466,2,57791.2,1,2,3,6,Hibernating
C105084,64,3,30596.785499999998,3,3,2,8,Loyal Customers
C105085,259,3,87678.37849999999,2,3,4,9,At Risk
C105087,265,2,57779.781,2,2,3,7,Hibernating
C105088,130,1,16248.48,3,1,1,5,Hibernating
C105089,73,4,81437.6625,3,4,4,11,Loyal Customers
C105090,0,2,37664.0235,5,2,3,10,New Customers
C105091,419,1,31400.7,1,1,2,4,Lost
C105092,172,1,19640.49,2,1,2,5,Lost
C105093,117,4,103138.1845,3,4,4,11,Loyal Customers
C105095,1,13,362489.2255,5,5,5,15,Champions
C105096,365,4,68548.388,1,4,4,9,Cannot Lose Them
C105097,17,4,81886.75,5,4,4,13,Champions
C105098,39,7,138088.5795,4,5,5,14,Champions
C105099,5,6,99696.14050000001,5,5,4,14,Champions
C105103,406,2,25464.096500000003,1,2,2,5,Lost
C105105,-1,7,122204.0685,5,5,5,15,Champions
C105106,338,2,91882.2475,1,2,4,7,Hibernating
C105107,0,1,12837.31,5,1,1,7,New Customers
C105109,249,1,18342.657,2,1,2,5,Lost
C105110,327,2,29699.123,1,2,2,5,Lost
C105112,49,3,58103.101500000004,4,3,3,10,Loyal Customers
C105113,520,1,14262.9575,1,1,1,3,Lost
C105114,850,1,44506.949,1,1,3,5,Hibernating
C105116,8,1,33307.71,5,1,2,8,New Customers
C105117,84,5,35847.556,3,4,2,9,Loyal Customers
C105118,13,7,124088.38399999999,5,5,5,15,Champions
C105119,220,3,25169.457499999997,2,3,2,7,At Risk
C105120,213,1,5030.192999999999,2,1,1,4,Lost
C105125,538,3,94464.071,1,3,4,8,At Risk
C105127,-1,1,7599.43,5,1,1,7,New Customers
C105128,904,1,21565.4,1,1,2,4,Lost
C105129,92,4,85454.166,3,4,4,11,Loyal Customers
C105132,331,1,28106.9185,1,1,2,4,Lost
C105133,40,2,41018.227,4,2,3,9,New Customers
C105135,977,1,24608.03,1,1,2,4,Lost
C105138,210,5,53770.963,2,4,3,9,At Risk
C105139,56,12,342650.667,4,5,5,14,Champions
C105140,27,1,5029.72,4,1,1,6,New Customers
C105142,195,1,32019.550499999998,2,1,2,5,Lost
C105143,577,1,17937.928499999998,1,1,1,3,Lost
C105144,322,1,22477.73,1,1,2,4,Lost
C105146,8,3,72505.032,5,3,4,12,Loyal Customers
C105147,90,2,46718.807,3,2,3,8,Potential Loyalists
